Rate [%],Mask
56.33678857813417,-genome-
38.46078623117543,-genome--illumina--genome-
0.9387834930569137,-genome--illumina--[2]--
0.850772540582828,-genome--illumina--[5]--
0.48894973596714253,-genome--illumina--[9]--
0.4204967729317426,-genome--illumina--[10]--
0.41071777821239974,-genome--illumina--[4]--
0.39115978877371405,-genome--illumina--[8]--
0.3813807940543712,-genome--illumina--[7]--
0.37160179933502835,-genome--illumina-
0.3422648151769998,-genome--illumina--[11]--
0.33248582045765696,-genome--illumina--[1]--
0.048894973596714256,-genome--illumina--[3]--
0.03911597887737141,-genome--ker--genome-
0.03911597887737141,-genome--ker--genome--illumina--genome-
0.029336984158028552,-genome--rek--genome--illumina--genome-
0.029336984158028552,-genome--ker[t]--genome--illumina--genome-
0.029336984158028552,-genome--illumina--[6]--
0.019557989438685704,-genome--rek--genome-
