Rate [%],Mask
21.499474483241855,-genome--[a]rek--nil--illumina--genome-
15.870606095994395,-lin--ker[t]--genome--illumina--genome-
5.4420179843512795,-genome--[a]rek--nil[t]--genome--illumina--genome-
5.4186616839892565,-genome--[a]lin--ker[t]--genome--illumina--genome-
4.390984468060259,-genome--illumina--genome-
4.052318112810931,-genome-
2.6742963914515943,-genome--nil--illumina--genome-
2.207170384211141,-lin--ker[t]--genome-
2.1954922340301297,-genome--[a]rek--nil--genome-
2.031998131495971,-genome--[a]rek--[8]--illumina--genome-
1.705009926427654,--[8]--ker[t]--genome--illumina--genome-
1.599906574798552,-lin--genome--illumina--genome-
1.4831250729884387,-genome--[a]rek--genome-
1.1911713184631556,-genome--[a]rek--[7]--illumina--genome-
1.0393553661100083,-genome--[a]rek--nil[t]--genome-
0.957608314842929,-genome--nil[t]--genome--illumina--genome-
0.8992175639378723,-genome--[a]lin--ker[t]--genome-
0.887539413756861,-genome--[a]lin--ker--illumina--genome-
0.8641831133948383,-genome--nil--genome-
0.8291486628518043,--[7]--ker[t]--genome--illumina--genome-
0.817470512670793,-genome--[a]rek--[9]--illumina--genome-
0.7707579119467477,--[9]--ker[t]--genome--illumina--genome-
0.7357234614037137,-genome--[a]lin--genome--illumina--genome-
0.6656545603176457,-genome--ker[t]--genome--illumina--genome-
0.6422982599556231,-genome--[a]rek--[5]--illumina--genome-
0.6072638094125891,-rek--nil[t]--genome--illumina--genome-
0.5839075090505664,-genome--[a]rek--[6]--illumina--genome-
0.5021604577834872,-genome--[a]rek--genome--illumina--genome-
0.4671260072404531,--[5]--ker[t]--genome--illumina--genome-
0.4671260072404531,-genome--[a]rek--[4]--illumina--genome-
0.4554478570594418,-lin--genome-
0.39705710615438516,--[4]--ker[t]--genome--illumina--genome-
0.37370080579236253,-genome--[a]lin--[8]--illumina--genome-
0.37370080579236253,--[8]--ker[t]--genome-
0.30363190470629453,-genome--[a]lin--genome-
0.26859745416326053,-genome--nil[t]--genome-
