Rate [%],Mask
68.62674793832915,-genome--illumina--genome-
21.297956256722838,-genome-
2.904266762280387,-genome--illumina--[9]--
1.4700609537468627,-genome--illumina--[6]--
1.3983506633201863,-genome--illumina--[2]--
1.1115095016134815,-genome--illumina--[4]--
0.8963786303334529,-genome--illumina-
0.8605234851201147,-genome--illumina--[8]--
0.8246683399067766,-genome--illumina--[1]--
0.10756543564001433,-genome--illumina--[10]--
0.07171029042667623,-genome--illumina--genome--illumina--genome-
0.07171029042667623,-genome--[a]rek--genome--illumina--genome-
0.07171029042667623,-genome--[a]rek--nil--illumina--genome-
0.035855145213338116,-genome--ker--genome-
0.035855145213338116,-genome--[a]rek--genome--illumina--[6]--
0.035855145213338116,-genome--ker[t]--genome-
0.035855145213338116,-genome--rek--genome--illumina--genome-
0.035855145213338116,-lin--genome--illumina--genome-
0.035855145213338116,-genome--illumina--[3]--
0.035855145213338116,-genome--illumina--genome--illumina--[9]--
0.035855145213338116,-genome--[a]lin--genome--illumina--genome-
