Rate [%],Mask
16.97439577171459,-genome-
12.20182362309456,-genome--[a]lin--ker[t]--genome-
11.270760776352404,-genome--[a]lin--ker[t]--genome--illumina--genome-
10.929487740422479,-genome--[a]rek--nil[t]--genome--illumina--genome-
10.435954426923818,-genome--[a]rek--nil[t]--genome-
2.4869178669560195,-genome--illumina--genome-
1.9706330177286968,-lin--ker[t]--genome-
1.8883774654789198,-genome--[a]rek--nil--illumina--genome-
1.7011148252507045,-lin--ker[t]--genome--illumina--genome-
1.373842734384571,-genome--[a]lin--genome-
1.2653354101401846,-genome--nil[t]--genome-
1.2390836381455748,-genome--nil[t]--genome--illumina--genome-
1.2058313936190692,-genome--ker[t]--genome-
1.1148252507044225,-genome--[a]lin--genome--illumina--genome-
1.0710722973800733,-genome--[a]rek--genome-
0.8453070582264303,-genome--ker[t]--genome--illumina--genome-
0.8365564675615604,-genome--[a]rek--genome--illumina--genome-
0.4550307145732337,-genome--[a]rek--nil[t]--genome--illumina--[9]--
0.432279178844572,-genome--[a]lin--ker[t]--genome--illumina--[9]--
0.4182782337807802,--[8]--ker[t]--genome-
0.39552669805211854,-lin--genome-
0.3552739809937171,--[8]--ker[t]--genome--illumina--genome-
0.3185215002012636,-lin--genome--illumina--genome-
0.2660179562120443,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.26426783807907034,-genome--[a]rek--[8]--illumina--genome-
0.26426783807907034,-rek--nil[t]--genome--illumina--genome-
0.25726736554717444,-genome--[a]lin--ker[t]--genome--illumina--[6]--
0.25551724741420045,-genome--[a]lin--ker--illumina--genome-
0.25026689301527855,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.24326642048338262,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.24151630235040866,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.23976618421743467,-genome--[a]rek--nil[t]--genome--illumina--[6]--
0.23801606608446071,-genome--nil--illumina--genome-
0.23626594795148673,-genome--[a]lin--ker[t]--genome--illumina--[2]--
0.23626594795148673,-genome--[a]lin--ker[t]--genome--illumina--[4]--
0.218764766621747,-genome--[a]rek--nil[t]--genome--illumina--[4]--
0.215264530355799,--[7]--ker[t]--genome-
0.20826405782390311,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome-
0.19251299462713733,-genome--[a]rek--nil--genome-
0.19076287649416335,-genome--[a]rek--[7]--illumina--genome-
0.1802621676963195,--[7]--ker[t]--genome--illumina--genome-
0.15051015943576193,-genome--[a]rek--[5]--
0.15051015943576193,-rek--nil[t]--genome-
0.1382593325049441,--[6]--ker[t]--genome--illumina--genome-
0.13475909623899612,-genome--[a]lin--ker[t]--genome--illumina--[1]--
0.12425838744115228,-genome--[a]rek--[5]--illumina--genome-
0.12425838744115228,-genome--[a]lin--ker[t]--genome--illumina--[8]--
0.1225082693081783,-genome--[a]rek--nil[t]--genome--illumina--[1]--
0.1225082693081783,-genome--[a]lin--[4]--
0.12075815117520433,-genome--[a]lin--ker[t]--genome--illumina-
0.11900803304223036,--[5]--ker[t]--genome--illumina--genome-
0.11375767864330842,--[5]--ker[t]--genome-
0.11025744237736047,-genome--[a]rek--nil[t]--genome--illumina-
0.1085073242443865,-genome--[a]rek--nil[t]--genome--illumina--[8]--
0.1085073242443865,--[8]--nil[t]--genome--illumina--genome-
0.10500708797843855,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.10500708797843855,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.10325696984546458,-genome--[a]lin--[8]--
0.10325696984546458,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.09975673357951662,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.0945063791805947,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.08925602478167277,--[6]--ker[t]--genome-
0.08925602478167277,-genome--[a]rek--nil--illumina--[9]--
0.08750590664869878,-genome--illumina--[9]--
0.08575578851572481,-genome--[a]lin--[8]--illumina--genome-
0.08400567038275084,-genome--[a]rek--[7]--
0.08400567038275084,-genome--[a]rek--[6]--illumina--genome-
0.08225555224977686,-lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.08225555224977686,-genome--[a]rek--nil--genome--illumina--genome-
0.08050543411680289,-genome--[a]rek--[4]--illumina--genome-
0.07875531598382891,--[8]--nil[t]--genome-
0.07525507971788097,--[4]--ker[t]--genome-
0.071754843451933,-genome--rek--nil[t]--genome-
0.071754843451933,-genome--[a]rek--[2]--
0.07000472531895903,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.06825460718598506,-genome--[a]rek--[3]--
0.06825460718598506,--[4]--ker[t]--genome--illumina--genome-
0.06650448905301108,--[2]--ker[t]--genome--illumina--genome-
0.06475437092003711,-genome--[a]rek--nil[t]-
0.06475437092003711,-genome--[a]rek--[2]--illumina--genome-
0.06475437092003711,-genome--lin--ker[t]--genome-
0.06475437092003711,-genome--[a]rek--nil-
0.06300425278706313,-genome--[a]rek--[4]--
0.06125413465408915,-genome--[a]rek--nil[t]--[7]--illumina--genome-
0.06125413465408915,-genome--[a]rek--[1]--
0.05950401652111518,-genome--[a]rek-
0.0577538983881412,--[6]--[a]lin--ker[t]--genome--illumina--genome-
0.0577538983881412,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.0577538983881412,-genome--rek--nil[t]--genome--illumina--genome-
0.056003780255167224,-genome--[a]rek--nil[t]--[10]--
0.056003780255167224,--[1]--[a]lin--ker[t]--genome--illumina--genome-
0.05425366212219325,--[11]--[a]lin--ker[t]--genome--illumina--genome-
0.05425366212219325,-genome--[a]rek--nil[t]--[7]--
0.05425366212219325,-genome--ker[t]--genome--illumina--[9]--
0.05425366212219325,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.05425366212219325,--[8]--[a]lin--ker[t]--genome--illumina--genome-
0.05425366212219325,-genome--[a]rek--nil[t]--[6]--illumina--genome-
0.05425366212219325,-genome--[a]rek--[1]--illumina--genome-
0.052503543989219276,-genome--[a]rek--nil[t]--[6]--
0.052503543989219276,-lin--ker[t]--genome--illumina--[9]--
0.052503543989219276,-genome--[a]rek--[3]--illumina--genome-
0.052503543989219276,-genome--[a]rek--nil[t]--[2]--
0.052503543989219276,-genome--nil--genome-
0.052503543989219276,-genome--[a]rek--[9]--illumina--genome-
0.050753425856245295,-genome--[a]lin--[6]--illumina--genome-
0.050753425856245295,--[3]--ker[t]--genome--illumina--genome-
0.050753425856245295,--[2]--ker[t]--genome-
0.050753425856245295,-genome--[a]rek--nil[t]--[1]--
0.050753425856245295,-genome--[a]rek--nil[t]--[4]--
0.04900330772327132,-genome--[a]lin--genome--illumina--[9]--
0.04900330772327132,-genome--[a]rek--nil[t]--[1]--illumina--genome-
0.04900330772327132,-[a]lin--ker[t]--genome--illumina--genome-
0.04900330772327132,--[3]--[a]lin--ker[t]--genome--illumina--genome-
0.04900330772327132,--[1]--ker[t]--genome--illumina--genome-
0.04900330772327132,--[10]--[a]lin--ker[t]--genome--illumina--genome-
0.04900330772327132,-lin--ker[t]--genome--illumina--[6]--
0.04900330772327132,--[3]--ker[t]--genome-
0.04900330772327132,-genome--[a]rek--nil[t]--[5]--illumina--genome-
0.04900330772327132,-genome--[a]lin--ker--genome-
0.04725318959029735,--[7]--[a]lin--ker[t]--genome--illumina--genome-
0.04725318959029735,-genome--[a]rek--nil--[4]--
0.04725318959029735,-genome--[a]lin--ker--genome--illumina--genome-
0.04550307145732337,--[9]--ker[t]--genome-
0.04550307145732337,--[5]--[a]lin--ker[t]--genome--illumina--genome-
0.04550307145732337,-genome--nil[t]--genome--illumina--[9]--
0.04375295332434939,--[4]--[a]lin--ker[t]--genome--illumina--genome-
0.04375295332434939,-genome--[a]rek--nil[t]--[4]--illumina--genome-
0.04375295332434939,-genome--[a]rek--nil--illumina--[4]--
0.04375295332434939,-genome--[a]lin--[7]--illumina--genome-
0.04375295332434939,--[9]--[a]lin--ker[t]--genome--illumina--genome-
0.04375295332434939,--[5]--nil[t]--genome--illumina--genome-
0.04375295332434939,--[7]--nil[t]--genome--illumina--genome-
0.04375295332434939,-genome--[a]rek--nil[t]--[2]--illumina--genome-
0.04375295332434939,-genome--[a]rek--illumina--genome-
0.04200283519137542,-genome--[a]rek--nil[t]--[10]--illumina--genome-
0.04200283519137542,-genome--[a]lin--ker[t]--genome--[a]lin--genome-
0.04200283519137542,-genome--rek--genome-
0.04200283519137542,-genome--[a]rek--nil[t]--[3]--
0.04200283519137542,-genome--illumina--[2]--
0.04200283519137542,-rek--genome--illumina--genome-
0.04200283519137542,-genome--[a]lin--ker[t]--[7]--illumina--genome-
