Rate [%],Mask
17.7706886845562,-lin--ker[t]--genome--illumina--genome-
12.272471382998686,-genome--[a]rek--nil--illumina--genome-
9.260649277538,-genome--[a]lin--ker[t]--genome--illumina--genome-
8.33176956276975,-genome--[a]rek--nil[t]--genome--illumina--genome-
3.434040157628073,-lin--ker[t]--genome-
2.655282416963783,--[8]--ker[t]--genome--illumina--genome-
2.495777819478326,-lin--genome--illumina--genome-
2.3268905986113717,-genome--illumina--genome-
2.1017076374554327,-genome--[a]lin--ker[t]--genome-
1.5856633514730718,-genome--[a]rek--nil[t]--genome-
1.5856633514730718,-genome--[a]rek--[8]--illumina--genome-
1.36986301369863,-genome--nil--illumina--genome-
1.3604803903171327,-genome-
1.304184650028148,--[7]--ker[t]--genome--illumina--genome-
1.0414711953462188,-rek--nil[t]--genome--illumina--genome-
1.0039407018202289,-genome--nil[t]--genome--illumina--genome-
0.8725839744792644,-genome--[a]rek--[7]--illumina--genome-
0.844436104334772,-genome--ker[t]--genome--illumina--genome-
0.825670857571777,-genome--[a]lin--genome--illumina--genome-
0.70369675361231,-genome--[a]rek--genome--illumina--genome-
0.6943141302308126,-lin--genome-
0.6661662600863202,-genome--[a]lin--ker--illumina--genome-
0.6474010133233252,-genome--[a]rek--nil--genome-
0.6380183899418277,-genome--[a]rek--genome-
0.6380183899418277,--[6]--ker[t]--genome--illumina--genome-
0.5911052730343405,--[8]--ker[t]--genome-
0.5535747795083505,--[5]--ker[t]--genome--illumina--genome-
0.4785137924563708,--[8]--nil[t]--genome--illumina--genome-
0.4316006755488835,-genome--[a]rek--[5]--illumina--genome-
0.422218052167386,-lin--ker[t]--genome--illumina--[9]--
0.4128354287858885,--[4]--ker[t]--genome--illumina--genome-
0.37530493525989866,-genome--[a]rek--[6]--illumina--genome-
0.3471570651154063,--[9]--ker[t]--genome--illumina--genome-
0.31900919497091385,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.31900919497091385,-genome--[a]rek--nil--illumina--[9]--
0.27209607806342656,-genome--ker[t]--genome-
0.2627134546819291,--[7]--ker[t]--genome-
0.2627134546819291,-genome--[a]rek--[9]--illumina--genome-
0.2533308313004316,-genome--[a]lin--genome-
0.23456558453743667,-rek--nil[t]--genome-
0.2251829611559392,-genome--[a]rek--nil--illumina--[4]--
0.2251829611559392,-genome--[a]lin--[8]--illumina--genome-
0.2251829611559392,-lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.2251829611559392,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.21580033777444174,-genome--[a]rek--[4]--illumina--genome-
0.21580033777444174,-genome--[a]rek--nil[t]--genome--illumina--[9]--
0.21580033777444174,-rek--genome--illumina--genome-
0.20641771439294426,-genome--nil[t]--genome-
0.17826984424845188,-lin--ker[t]--genome--illumina--[6]--
0.17826984424845188,-genome--[a]rek--nil--illumina--[2]--
0.17826984424845188,-lin--ker[t]--genome--illumina--[2]--
0.17826984424845188,-genome--[a]lin--ker[t]--genome--illumina--[9]--
0.1688872208669544,-genome--[a]rek--nil--illumina--[6]--
0.1688872208669544,-genome--[a]lin--ker[t]--genome--illumina--[4]--
0.15950459748545692,--[2]--ker[t]--genome--illumina--genome-
0.15950459748545692,--[5]--ker[t]--genome-
0.15950459748545692,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.15950459748545692,-genome--rek--nil--illumina--genome-
0.15950459748545692,-genome--nil--genome-
0.15012197410395947,--[6]--ker[t]--genome-
0.15012197410395947,--[3]--ker[t]--genome--illumina--genome-
0.15012197410395947,--[4]--ker[t]--genome-
0.140739350722462,--[2]--[a]lin--ker[t]--genome--illumina--genome-
0.13135672734096454,--[5]--[a]lin--ker[t]--genome--illumina--genome-
0.13135672734096454,--[7]--nil[t]--genome--illumina--genome-
0.12197410395946708,-lin--ker[t]--genome--[a]lin--ker--illumina--genome-
0.12197410395946708,-lin--ker[t]--genome--illumina--[4]--
0.1125914805779696,-genome--ker--illumina--genome-
0.1125914805779696,-lin--ker[t]--genome--illumina--[1]--
0.1125914805779696,--[8]--nil[t]--genome-
0.1125914805779696,--[4]--[a]lin--ker[t]--genome--illumina--genome-
0.1125914805779696,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.1125914805779696,-[a]lin--ker[t]--genome--illumina--genome-
0.1125914805779696,-genome--[a]lin--ker[t]--genome--illumina--[1]--
0.10320885719647213,-genome--[a]rek--nil--[4]--
0.10320885719647213,-genome--[a]rek--nil--[8]--
0.09382623381497467,--[3]--[a]lin--ker[t]--genome--illumina--genome-
0.09382623381497467,--[9]--[a]lin--ker[t]--genome--illumina--genome-
0.09382623381497467,--[8]--ker[t]--genome--illumina--[9]--
0.09382623381497467,-genome--[a]rek--nil--[3]--
0.09382623381497467,-genome--[a]rek--[3]--illumina--genome-
0.09382623381497467,-genome--[a]rek--nil[t]--[4]--illumina--genome-
0.09382623381497467,-genome--[a]rek--nil-
0.09382623381497467,-lin--ker--genome--illumina--genome-
0.09382623381497467,-genome--[a]rek--nil--illumina-
0.09382623381497467,-genome--[a]rek--[2]--illumina--genome-
0.09382623381497467,-ker[t]--genome--illumina--genome-
0.09382623381497467,-lin--ker[t]--genome--illumina-
0.0844436104334772,--[6]--nil[t]--genome--illumina--genome-
0.0844436104334772,-genome--[a]lin--[7]--illumina--genome-
0.0844436104334772,-genome--[a]lin--ker[t]--genome--illumina--[6]--
0.0844436104334772,--[4]--[a]rek--nil[t]--genome--illumina--genome-
0.0844436104334772,-genome--[a]lin--ker[t]--genome--illumina--[2]--
0.07506098705197974,-genome--[a]rek--illumina--genome-
0.07506098705197974,-genome--[a]rek--nil[t]--illumina--genome-
0.07506098705197974,-genome--[a]rek--nil--[2]--
0.07506098705197974,-genome--[a]rek--nil[t]--genome--illumina--[6]--
0.07506098705197974,--[11]--[a]rek--nil[t]--genome--illumina--genome-
0.07506098705197974,--[7]--[a]lin--ker[t]--genome--illumina--genome-
0.07506098705197974,--[4]--nil[t]--genome--illumina--genome-
0.07506098705197974,-genome--[a]lin--ker[t]--[10]--illumina--genome-
0.07506098705197974,--[1]--ker[t]--genome--illumina--genome-
0.07506098705197974,--[8]--[a]lin--ker[t]--genome--illumina--genome-
0.07506098705197974,--[6]--[a]lin--ker[t]--genome--illumina--genome-
0.07506098705197974,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.07506098705197974,--[5]--nil[t]--genome--illumina--genome-
0.07506098705197974,--[1]--[a]lin--ker[t]--genome--illumina--genome-
0.06567836367048227,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.06567836367048227,--[10]--[a]lin--ker[t]--genome--illumina--genome-
0.06567836367048227,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.06567836367048227,-lin--genome--[a]rek--nil--illumina--genome-
0.06567836367048227,-genome--illumina--[9]--
0.06567836367048227,-genome--[a]rek--nil[t]--genome--illumina-
0.06567836367048227,-lin--ker[t]--genome--[a]rek--[7]--illumina--genome-
0.06567836367048227,-genome--[a]lin--ker[t]--[2]--illumina--genome-
0.06567836367048227,-rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.06567836367048227,-genome--[a]rek--nil[t]--[1]--illumina--genome-
0.06567836367048227,-genome--[a]rek--nil[t]--genome--illumina--[8]--
0.06567836367048227,-genome--[a]lin--[6]--illumina--genome-
0.06567836367048227,-genome--[a]rek--nil--genome--illumina--genome-
0.06567836367048227,-genome--[a]rek--nil[t]--[2]--illumina--genome-
0.0562957402889848,-genome--lin--ker[t]--genome--illumina--genome-
0.0562957402889848,-genome--[a]lin--ker[t]--[5]--illumina--genome-
0.0562957402889848,--[7]--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.0562957402889848,--[9]--ker[t]--genome-
0.0562957402889848,--[8]--ker[t]--genome--[a]rek--nil--illumina--genome-
0.0562957402889848,-genome--[a]rek--[1]--illumina--genome-
0.0562957402889848,-lin--genome--[a]lin--ker[t]--genome--illumina--genome-
0.0562957402889848,-genome--[a]lin--[5]--illumina--genome-
0.0562957402889848,-genome--[a]rek--nil[t]--genome--[a]rek--[8]--illumina--genome-
0.0562957402889848,-genome--[a]rek--nil[t]--[8]--illumina--genome-
0.0562957402889848,-genome--[a]rek--nil--[9]--
0.0562957402889848,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.0562957402889848,-lin--genome--illumina--[9]--
0.0562957402889848,-genome--nil--illumina--[9]--
0.0562957402889848,--[10]--[a]rek--nil[t]--genome--illumina--genome-
0.0562957402889848,-lin--ker[t]--genome--nil--illumina--genome-
0.0562957402889848,-genome--illumina--[2]--
0.0562957402889848,--[7]--ker[t]--genome--illumina--[9]--
0.0562957402889848,-genome--[a]lin--ker[t]--genome--illumina-
0.0562957402889848,-genome--[a]lin--ker[t]--[8]--illumina--genome-
