Rate [%],Mask
19.895342935648156,-genome-
11.298762666479988,-genome--[a]lin--ker[t]--genome-
9.97917359421761,-genome--[a]lin--ker[t]--genome--illumina--genome-
9.90916886889865,-genome--[a]rek--nil[t]--genome--illumina--genome-
9.895167923834858,-genome--[a]rek--nil[t]--genome-
2.6304275538598856,-genome--illumina--genome-
2.1106424683666147,-lin--ker[t]--genome-
1.807872031362117,-genome--[a]lin--genome-
1.7833703775004812,-lin--ker[t]--genome--illumina--genome-
1.6521115175274332,-genome--ker[t]--genome-
1.6328602180647194,-genome--nil[t]--genome-
1.5926075010063179,-genome--[a]rek--genome-
1.445597577836504,-genome--[a]rek--nil--illumina--genome-
1.2723358826720803,-genome--nil[t]--genome--illumina--genome-
1.1935805666882515,-genome--[a]lin--genome--illumina--genome-
0.9468139099389209,-genome--[a]rek--genome--illumina--genome-
0.9345630830081031,-genome--ker[t]--genome--illumina--genome-
0.364024571658587,-genome--[a]rek--nil--genome-
0.360524335392639,-lin--genome-
0.3395229177969513,--[8]--ker[t]--genome-
0.2992702007385499,-genome--[a]rek--[8]--illumina--genome-
0.2660179562120443,--[8]--ker[t]--genome--illumina--genome-
0.2607676018131224,-genome--nil--illumina--genome-
0.25201701114825253,--[7]--ker[t]--genome-
0.23976618421743467,-rek--nil[t]--genome--illumina--genome-
0.23801606608446071,-genome--[a]lin--ker--illumina--genome-
0.22226500288769493,-genome--nil--genome-
0.215264530355799,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.21176429408985106,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.20301370342498118,-lin--genome--illumina--genome-
0.19426311276011132,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome-
0.19076287649416335,-genome--[a]rek--nil[t]--genome--illumina--[5]--
0.1890127583611894,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.1890127583611894,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.17851204956334554,--[9]--ker[t]--genome-
0.17676193143037155,-genome--[a]lin--ker[t]--genome--illumina--[2]--
0.1732616951644236,-genome--[a]lin--ker[t]--genome--illumina--[5]--
0.16976145889847566,--[7]--ker[t]--genome--illumina--genome-
0.1592607501006318,-rek--nil[t]--genome-
0.15751063196765783,-genome--[a]rek--[7]--illumina--genome-
0.12600850557412627,--[5]--ker[t]--genome-
0.12425838744115228,-genome--rek--nil[t]--genome-
0.1225082693081783,-genome--[a]rek--[6]--illumina--genome-
0.11900803304223036,-genome--[a]rek--nil[t]--genome--illumina--[11]--
0.11900803304223036,-genome--[a]lin--ker[t]--genome--illumina--[7]--
0.11900803304223036,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.11725791490925638,-genome--[a]lin--ker--genome-
0.11375767864330842,-genome--[a]rek--nil[t]--genome--illumina-
0.11200756051033445,--[5]--ker[t]--genome--illumina--genome-
0.11200756051033445,-genome--[a]lin--ker[t]--genome--illumina--[1]--
0.11200756051033445,-genome--[a]rek--nil--genome--illumina--genome-
0.11025744237736047,-genome--[a]lin--ker[t]--genome--illumina--[9]--
0.1085073242443865,-genome--[a]rek--[5]--
0.10675720611141253,-genome--[a]rek--nil[t]--genome--illumina--[4]--
0.10675720611141253,-genome--[a]lin--ker[t]--genome--illumina--[10]--
0.10675720611141253,-genome--[a]rek--nil[t]--genome--illumina--[1]--
0.10500708797843855,-genome--[a]lin--[8]--illumina--genome-
0.10325696984546458,-genome--[a]rek--nil[t]--genome--illumina--[9]--
0.10325696984546458,-genome--[a]lin--ker[t]--genome--illumina--[4]--
0.10150685171249059,-genome--[a]rek--nil[t]--genome--illumina--[8]--
0.10150685171249059,-genome--[a]rek--[5]--illumina--genome-
0.09975673357951662,-genome--rek--genome-
0.09975673357951662,-lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.09975673357951662,-genome--[a]rek--nil[t]--genome--illumina--[10]--
0.09625649731356867,-genome--[a]lin--ker[t]--genome--illumina-
0.09625649731356867,-genome--[a]rek--[7]--
0.0945063791805947,-genome--[a]lin--ker[t]--genome--illumina--[8]--
0.09275626104762072,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.09100614291464675,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.09100614291464675,--[8]--nil[t]--genome--illumina--genome-
0.08925602478167277,-genome--ker--genome-
0.08750590664869878,-genome--rek--nil[t]--genome--illumina--genome-
0.08750590664869878,--[6]--ker[t]--genome-
0.08575578851572481,-genome--[a]lin--[4]--
0.08575578851572481,-genome--[a]lin--[8]--
0.08400567038275084,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.08400567038275084,--[8]--nil[t]--genome-
0.08400567038275084,--[2]--ker[t]--genome-
0.08225555224977686,-genome--[a]lin--ker[t]--genome--illumina--[11]--
0.08050543411680289,--[6]--ker[t]--genome--illumina--genome-
0.08050543411680289,-genome--[a]rek--nil[t]--genome--illumina--[7]--
0.07875531598382891,-genome--lin--ker[t]--genome-
0.07700519785085494,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.071754843451933,--[4]--ker[t]--genome-
0.06825460718598506,--[4]--ker[t]--genome--illumina--genome-
0.06825460718598506,-genome--[a]rek--[1]--
0.06825460718598506,-genome--[a]rek--[4]--illumina--genome-
0.06300425278706313,-genome--[a]lin--ker--genome--illumina--genome-
0.06300425278706313,-genome--[a]rek--[9]--illumina--genome-
0.06125413465408915,-genome--[a]rek--[4]--
0.0577538983881412,-genome--lin--ker[t]--genome--illumina--genome-
0.0577538983881412,--[2]--ker[t]--genome--illumina--genome-
0.0577538983881412,-genome--[a]rek--nil-
0.056003780255167224,-genome--[a]rek--[2]--illumina--genome-
0.052503543989219276,--[1]--ker[t]--genome--illumina--genome-
0.052503543989219276,-genome--[a]rek--nil[t]--[6]--illumina--genome-
0.052503543989219276,-lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.052503543989219276,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.050753425856245295,--[3]--ker[t]--genome--illumina--genome-
0.050753425856245295,--[6]--[a]lin--ker[t]--genome--illumina--genome-
0.050753425856245295,--[7]--[a]lin--ker[t]--genome--illumina--genome-
0.04900330772327132,--[1]--[a]lin--ker[t]--genome--illumina--genome-
0.04900330772327132,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.04725318959029735,-genome--[a]rek--nil[t]--[11]--illumina--genome-
0.04725318959029735,-genome--[a]rek--[1]--illumina--genome-
0.04725318959029735,-genome--[a]rek--[3]--illumina--genome-
0.04725318959029735,--[9]--ker[t]--genome--illumina--genome-
0.04725318959029735,--[5]--[a]lin--ker[t]--genome--illumina--genome-
0.04725318959029735,--[3]--ker[t]--genome-
0.04550307145732337,-genome--[a]rek--nil[t]--[10]--illumina--genome-
0.04375295332434939,-genome--[a]rek--nil[t]--[3]--illumina--genome-
0.04375295332434939,-genome--[a]rek--nil[t]--[4]--illumina--genome-
0.04375295332434939,-genome--[a]rek--nil[t]--[1]--illumina--genome-
0.04375295332434939,-genome--[a]rek-
0.04375295332434939,--[4]--[a]lin--ker[t]--genome--illumina--genome-
0.04200283519137542,-genome--[a]rek--nil[t]--[11]--
0.04200283519137542,--[2]--[a]lin--ker[t]--genome--illumina--genome-
0.04200283519137542,-genome--[a]rek--nil[t]--[5]--illumina--genome-
0.04200283519137542,-ker[t]--genome--illumina--genome-
0.04200283519137542,-[a]lin--ker[t]--genome--illumina--genome-
0.040252717058401444,--[11]--[a]lin--ker[t]--genome--illumina--genome-
0.040252717058401444,-genome--[a]rek--nil[t]--genome--[a]lin--genome-
0.040252717058401444,-genome--[a]rek--nil[t]--[7]--illumina--genome-
0.040252717058401444,-genome--illumina--[5]--
0.040252717058401444,-genome--[a]rek--nil[t]--[8]--illumina--genome-
0.040252717058401444,-genome--ker--illumina--genome-
0.040252717058401444,-genome--[a]rek--nil[t]--[8]--
0.040252717058401444,-genome--[a]lin--genome--[a]lin--ker[t]--genome-
0.03850259892542747,--[11]--[a]lin--ker[t]--genome-
0.03850259892542747,-genome--[a]rek--nil[t]--illumina--genome-
0.03850259892542747,--[7]--[a]lin--ker[t]--genome-
0.03850259892542747,--[10]--[a]lin--ker[t]--genome--illumina--genome-
0.03850259892542747,--[6]--nil[t]--genome--illumina--genome-
0.03850259892542747,-genome--[a]rek--illumina--genome-
0.03850259892542747,-genome--nil--genome--illumina--genome-
0.03850259892542747,-genome--[a]rek--nil[t]--[5]--
0.03675248079245349,--[7]--[a]rek--nil[t]--genome--illumina--genome-
0.03675248079245349,-genome--[a]lin--[4]--illumina--genome-
0.03675248079245349,--[7]--nil[t]--genome-
0.03675248079245349,-genome--[a]rek--nil[t]--[10]--
0.03675248079245349,-genome--[a]rek--nil[t]-
0.03675248079245349,-genome--[a]lin--ker[t]--[8]--illumina--genome-
0.03675248079245349,-genome--[a]rek--nil[t]--[9]--
0.03675248079245349,--[4]--[a]rek--nil[t]--genome--illumina--genome-
0.03675248079245349,-genome--[a]lin--[7]--illumina--genome-
0.03675248079245349,-lin--ker[t]--genome--illumina--[5]--
0.03675248079245349,--[7]--nil[t]--genome--illumina--genome-
0.035002362659479515,-genome--[a]lin--[5]--illumina--genome-
0.035002362659479515,-genome--illumina--[2]--
0.035002362659479515,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.035002362659479515,-genome--[a]rek--[2]--
0.035002362659479515,-genome--[a]rek--nil--[4]--
0.03325224452650554,-genome--lin--genome-
0.03325224452650554,-genome--[a]rek--nil[t]--[2]--illumina--genome-
0.03325224452650554,-genome--[a]rek--nil[t]--[9]--illumina--genome-
0.03325224452650554,-genome--[a]lin--ker[t]--[10]--
0.03325224452650554,-genome--[a]rek--nil[t]--genome--[a]rek--genome-
