Rate [%],Mask
55.67525082065745,-genome-
38.57552360257063,-genome--illumina--genome-
1.648250034675667,-genome--illumina--[9]--
0.8576448287022054,-genome--illumina--[4]--
0.8391511396735865,-genome--illumina--[2]--
0.8137223172592353,-genome--illumina--[6]--
0.4484719589440104,-genome--illumina--[8]--
0.43460169217254613,-genome--illumina--[1]--
0.38143233621526657,-genome--illumina-
0.04854593370012483,-genome--illumina--[5]--
0.04623422257154746,-genome--illumina--[10]--
0.03005224467150585,-genome--rek--genome-
0.027740533542928478,-genome--illumina--genome--illumina--genome-
0.02080540015719636,-genome--ker--genome-
0.02080540015719636,-genome--illumina--[7]--
0.01618197790004161,-genome--ker[t]--genome-
0.013870266771464239,-genome--ker[t]--genome--illumina--genome-
0.013870266771464239,-genome--[a]rek--genome-
0.011558555642886865,-genome--illumina--[3]--
0.011558555642886865,-genome--ker--genome--illumina--genome-
