Rate [%],Mask
23.82342636926311,-lin--ker[t]--genome--illumina--genome-
17.201915216629686,-genome--[a]rek--nil--illumina--genome-
6.095994394487914,-genome--[a]lin--ker[t]--genome--illumina--genome-
6.084316244306902,-genome--[a]rek--nil[t]--genome--illumina--genome-
3.760364358285648,-genome--illumina--genome-
3.410019852855308,-lin--genome--illumina--genome-
3.328272801588229,-lin--ker[t]--genome-
2.3005955856592317,--[8]--ker[t]--genome--illumina--genome-
1.7984351278757447,-genome--[a]rek--[8]--illumina--genome-
1.6816536260656314,-genome--nil--illumina--genome-
1.4013780217213594,--[7]--ker[t]--genome--illumina--genome-
1.3896998715403481,-genome-
1.2145276188251781,-genome--[a]lin--ker[t]--genome-
1.0860679668340536,-genome--[a]rek--nil[t]--genome-
1.0510335162910196,-rek--nil[t]--genome--illumina--genome-
0.8408268130328157,-genome--[a]rek--[7]--illumina--genome-
0.6890108606796683,-genome--[a]lin--genome--illumina--genome-
0.6773327104986571,-genome--nil[t]--genome--illumina--genome-
0.6656545603176457,--[5]--ker[t]--genome--illumina--genome-
0.6422982599556231,--[6]--ker[t]--genome--illumina--genome-
0.6189419595936004,-genome--[a]lin--ker--illumina--genome-
0.6072638094125891,-genome--[a]rek--[5]--illumina--genome-
0.5955856592315778,-lin--genome-
0.5839075090505664,-genome--[a]rek--genome-
0.5488730585075324,-genome--[a]rek--[9]--illumina--genome-
0.5488730585075324,-genome--[a]rek--nil--genome-
0.5021604577834872,--[4]--ker[t]--genome--illumina--genome-
0.4788041574214645,-lin--ker[t]--genome--illumina--[9]--
0.4671260072404531,-genome--ker[t]--genome--illumina--genome-
0.4554478570594418,-genome--[a]rek--[4]--illumina--genome-
0.42041340651640785,-genome--[a]rek--nil--illumina--[9]--
0.42041340651640785,-genome--[a]rek--genome--illumina--genome-
0.38537895597337385,--[8]--nil[t]--genome--illumina--genome-
0.31531005488730585,--[9]--ker[t]--genome--illumina--genome-
0.30363190470629453,--[8]--ker[t]--genome-
0.26859745416326053,-lin--ker[t]--genome--illumina--[4]--
0.19852855307719258,-genome--[a]lin--[8]--illumina--genome-
0.18685040289618127,-genome--[a]rek--[6]--illumina--genome-
0.17517225271516992,-lin--ker[t]--genome--illumina--[6]--
