Rate [%],Mask
73.31829368334701,-genome--illumina--genome-
18.31419196062346,-genome-
1.1894995898277276,-genome--illumina--[5]--
1.1484823625922889,-genome--illumina--[2]--
0.8613617719442166,-genome--illumina--[7]--
0.8203445447087777,-genome--illumina--[8]--
0.7793273174733388,-genome--illumina--[4]--
0.7588187038556193,-genome--illumina-
0.6767842493847416,-genome--illumina--[9]--
0.6152584085315833,-genome--illumina--[10]--
0.6152584085315833,-genome--illumina--[11]--
0.5947497949138638,-genome--illumina--[1]--
0.1435602953240361,-genome--illumina--[6]--
0.06152584085315833,-genome--illumina--[3]--
0.020508613617719443,-genome--ker--genome--illumina-
0.020508613617719443,-genome--[a]rek--genome-
0.020508613617719443,-genome--[a]rek--genome--illumina--genome-
0.020508613617719443,-genome--illumina--genome--illumina--genome-
0.020508613617719443,-genome--illumina--genome--[a]rek--[11]--
