Rate [%],Mask
18.445955936714476,-genome--[a]lin--ker[t]--genome-
15.850953718763863,-genome--[a]rek--nil[t]--genome-
14.150524914978561,-genome--[a]lin--ker[t]--genome--illumina--genome-
13.92872985361526,-genome--[a]rek--nil[t]--genome--illumina--genome-
8.346887475972203,-genome-
1.944403371284933,-genome--[a]lin--genome-
1.8187195031790626,-genome--nil[t]--genome-
1.6338902853763124,-genome--ker[t]--genome-
1.5599585982552122,-genome--nil[t]--genome--illumina--genome-
1.3085908620434719,-genome--[a]rek--genome-
1.1976933313618217,-genome--[a]lin--genome--illumina--genome-
1.0572231258317315,-genome--ker[t]--genome--illumina--genome-
0.9832914387106314,-genome--[a]rek--genome--illumina--genome-
0.6505988466656809,-genome--[a]lin--ker[t]--genome--illumina--[9]--
0.6284193405293509,-genome--[a]rek--nil[t]--genome--illumina--[9]--
0.4731627975750407,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.4288037853023806,-genome--[a]lin--ker[t]--genome--illumina--[6]--
0.4288037853023806,-genome--illumina--genome-
0.4140174478781606,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.4066242791660506,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.3992311104539406,-genome--[a]lin--ker[t]--genome--illumina--[2]--
0.39183794174183056,-genome--[a]lin--ker[t]--genome--illumina--[4]--
0.36965843560550055,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.36965843560550055,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome-
0.3548720981812805,-lin--ker[t]--genome-
0.3548720981812805,-genome--[a]rek--nil[t]--genome--illumina--[6]--
0.31790625462073047,-genome--[a]rek--nil[t]--genome--illumina--[4]--
0.1996155552269703,-genome--[a]rek--nil[t]--genome--illumina--[1]--
0.1922223865148603,-genome--[a]lin--ker[t]--genome--illumina--[8]--
0.1922223865148603,-genome--[a]rek--nil[t]--genome--illumina-
0.1922223865148603,-genome--[a]lin--ker[t]--genome--illumina--[1]--
0.17743604909064026,-genome--[a]lin--ker[t]--genome--illumina-
0.17743604909064026,-genome--[a]rek--nil[t]--genome--illumina--[8]--
0.17004288037853024,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.16264971166642023,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.16264971166642023,-genome--[a]rek--[5]--
0.15525654295431024,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.14786337424220022,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.1404702055300902,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.1330770368179802,-lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.12568386810587018,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.11829069939376018,-genome--[a]rek--nil--genome-
0.11089753068165016,-genome--[a]lin--[4]--
0.11089753068165016,-genome--rek--nil[t]--genome-
0.11089753068165016,-lin--ker[t]--genome--illumina--genome-
0.10350436196954015,-lin--genome-
0.10350436196954015,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.09611119325743014,-genome--lin--ker[t]--genome-
0.09611119325743014,-genome--rek--nil[t]--genome--illumina--genome-
0.08871802454532013,-genome--[a]rek--[7]--
0.08871802454532013,-genome--[a]rek--nil--genome--illumina--genome-
0.08871802454532013,-genome--[a]rek--nil--illumina--genome-
0.08871802454532013,-genome--[a]lin--genome--illumina--[9]--
0.08132485583321011,-genome--[a]lin--[8]--
0.08132485583321011,-genome--[a]rek--nil[t]--[1]--
0.07393168712110011,-genome--[a]lin--ker[t]--genome--[a]lin--genome-
0.07393168712110011,-genome--ker[t]--genome--[a]rek--nil[t]--genome-
0.07393168712110011,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.0665385184089901,-genome--[a]rek--nil[t]--[6]--
0.0665385184089901,-genome--nil[t]--genome--[a]lin--ker[t]--genome-
0.0665385184089901,-rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.0665385184089901,-genome--[a]rek--nil[t]--genome--nil[t]--genome-
0.0665385184089901,-genome--[a]rek--nil-
0.0665385184089901,-genome--nil[t]--genome--illumina--[2]--
0.0665385184089901,-genome--[a]lin--ker[t]--[10]--
0.0665385184089901,-genome--[a]rek--nil[t]--[2]--
0.05914534969688009,-genome--[a]lin--ker[t]--[11]--
0.05914534969688009,-genome--[a]rek--[2]--
0.05914534969688009,-genome--[a]rek--nil[t]-
0.05914534969688009,-genome--[a]rek--[1]--
0.05914534969688009,-genome--[a]rek--nil[t]--[3]--
0.05914534969688009,-genome--[a]lin--ker[t]--[3]--
0.05914534969688009,-genome--[a]lin--ker[t]--genome--ker[t]--genome-
0.05914534969688009,-genome--[a]lin--ker--genome--illumina--genome-
0.05914534969688009,-genome--[a]rek--nil[t]--[10]--
0.05175218098477007,-genome--[a]rek--nil[t]--[7]--
0.05175218098477007,-genome--[a]rek--nil[t]--[4]--
0.05175218098477007,-genome--ker[t]--genome--illumina--[9]--
0.05175218098477007,--[8]--ker[t]--genome-
0.05175218098477007,-genome--[a]rek--genome--illumina--[4]--
0.05175218098477007,-genome--[a]rek--genome--illumina--[9]--
0.05175218098477007,-genome--nil[t]--genome--[a]rek--nil[t]--genome-
0.05175218098477007,-genome--[a]lin--ker[t]--genome--nil[t]--genome-
0.05175218098477007,-genome--[a]lin--ker--genome-
0.05175218098477007,-genome--nil[t]--genome--illumina--[6]--
0.05175218098477007,-genome--[a]lin--ker[t]--[6]--
0.05175218098477007,-genome--nil--genome-
0.044359012272660064,--[8]--nil[t]--genome--[a]lin--ker[t]--genome-
0.044359012272660064,-genome--[a]lin--genome--illumina--[1]--
0.044359012272660064,-genome--ker[t]--genome--illumina--[6]--
