Rate [%],Mask
69.72832391572803,-genome-
26.15350072970849,-genome--illumina--genome-
0.5800246978258429,-genome--illumina--[5]--
0.5800246978258429,-genome--illumina--[2]--
0.3760805298806271,-genome--illumina--[4]--
0.3480148186955057,-genome--illumina--[10]--
0.3424016764584814,-genome--illumina--[9]--
0.3330464393967743,-genome--illumina--[1]--
0.32743329715975,-genome--illumina--[11]--
0.3218201549227257,-genome--illumina--[8]--
0.30872282303633575,-genome--illumina-
0.2918833963252629,-genome--illumina--[7]--
0.10103656026643715,-genome--illumina--[3]--
0.046776185308535716,-genome--ker--genome-
0.03180780600980428,-genome--illumina--[6]--
0.02245256894809714,-genome--rek--genome-
0.020581521535755716,-genome--ker[t]--genome-
0.01309733188639,-genome--[a]rek--genome-
0.01309733188639,-genome--ker--genome--illumina--genome-
0.01122628447404857,-genome--illumina--genome--illumina--genome-
