Rate [%],Mask
76.2715340442986,-genome--illumina--genome-
13.515176374077113,-genome-
2.9532403609516,-genome--illumina--[9]--
1.620180475799836,-genome--illumina--[4]--
1.5586546349466777,-genome--illumina--[6]--
1.3945857260049221,-genome--illumina--[2]--
0.8408531583264972,-genome--illumina-
0.7998359310910583,-genome--illumina--[8]--
0.6152584085315833,-genome--illumina--[1]--
0.184577522559475,-genome--illumina--[5]--
0.08203445447087777,-genome--illumina--[10]--
0.04101722723543889,-genome--illumina--genome--illumina--genome-
0.020508613617719443,-genome--ker[t]--genome-
0.020508613617719443,-genome--ker--genome-
0.020508613617719443,-genome--illumina--[7]--
0.020508613617719443,-genome--ker[t]--genome--illumina--genome-
0.020508613617719443,-genome--rek--genome--illumina-
0.020508613617719443,-genome--illumina--genome--rek--genome-
