Rate [%],Mask
70.43016481955101,-genome-
24.49914748508099,-genome--illumina--genome-
1.4421710713270817,-genome--illumina--[9]--
0.7832480818414322,-genome--illumina--[6]--
0.7459505541346974,-genome--illumina--[4]--
0.7423984086388179,-genome--illumina--[2]--
0.3765274225632282,-genome--illumina--[8]--
0.3463341858482524,-genome--illumina-
0.3445581131003126,-genome--illumina--[1]--
0.039073600454674624,-genome--illumina--[7]--
0.030193236714975848,-genome--illumina--[10]--
0.026641091219096337,-genome--ker[t]--genome-
0.02486501847115658,-genome--rek--genome-
0.023088945723216823,-genome--ker--genome-
0.023088945723216823,-genome--illumina--[5]--
0.014208581983518046,-genome--[a]rek--genome-
0.01243250923557829,-genome--illumina--genome--illumina--genome-
0.010656436487638534,-genome--[a]rek--genome--illumina--genome-
