Rate [%],Mask
77.71587743732591,-genome--illumina--genome-
12.848189415041784,-genome-
2.802924791086351,-genome--illumina--[9]--
1.4449860724233985,-genome--illumina--[4]--
1.4275766016713092,-genome--illumina--[6]--
1.3405292479108635,-genome--illumina--[2]--
0.7834261838440112,-genome--illumina--[8]--
0.6093314763231198,-genome--illumina--[1]--
0.5571030640668524,-genome--illumina-
0.06963788300835655,-genome--illumina--[10]--
0.06963788300835655,-genome--illumina--[3]--
0.05222841225626741,-genome--illumina--[7]--
0.034818941504178275,-genome--illumina--[11]--
0.034818941504178275,-genome--illumina--genome--illumina--genome-
0.034818941504178275,-genome--illumina--[5]--
0.017409470752089137,-genome--ker[t]--genome-
0.017409470752089137,-genome--ker--genome--illumina--genome-
0.017409470752089137,-genome--ker--genome--illumina--[2]--
0.017409470752089137,-genome--ker[t]--genome--illumina--genome-
0.017409470752089137,-genome--illumina--genome--illumina--[1]--
0.017409470752089137,-genome--[a]lin--[8]--illumina--genome-
0.017409470752089137,-genome--[a]rek--genome--illumina--genome-
0.017409470752089137,-genome--illumina--genome--[a]rek--genome-
0.017409470752089137,-genome--rek--genome--illumina--genome-
0.017409470752089137,-genome--ker--genome--illumina--[9]--
