Rate [%],Mask
60.12078890251958,-genome-
33.84920260451071,-genome--illumina--genome-
1.5381711805227896,-genome--illumina--[9]--
1.028592998018307,-genome--illumina--[2]--
0.8870435028781731,-genome--illumina--[4]--
0.8681702368594886,-genome--illumina--[6]--
0.5378880815325092,-genome--illumina--[8]--
0.40577521940171746,-genome--illumina--[1]--
0.38690195338303296,-genome--illumina-
0.0566197980560536,-genome--ker[t]--genome-
0.0566197980560536,-genome--ker--genome-
0.047183165046711335,-genome--rek--genome-
0.0283098990280268,-genome--illumina--[7]--
0.0283098990280268,-genome--illumina--[5]--
0.018873266018684533,-genome--illumina--genome--illumina--genome-
0.018873266018684533,-genome--illumina--[10]--
0.018873266018684533,-genome--[a]rek--genome--illumina--genome-
