Rate [%],Mask
72.74013115597275,-genome-
23.01015815867301,-genome--illumina--genome-
0.6493506493506493,-genome--illumina--[5]--
0.54005400540054,-genome--illumina--[2]--
0.45004500450045004,-genome--illumina--[4]--
0.36003600360036003,-genome--illumina--[1]--
0.36003600360036003,-genome--illumina--[9]--
0.3536067892503536,-genome--illumina-
0.32146071750032146,-genome--illumina--[11]--
0.31503150315031503,-genome--illumina--[10]--
0.29574386010029574,-genome--illumina--[7]--
0.2828854314002829,-genome--illumina--[8]--
0.135013501350135,-genome--illumina--[3]--
0.045004500450045004,-genome--ker--genome-
0.032146071750032146,-genome--illumina--[6]--
0.025716857400025717,-genome--ker[t]--genome-
0.019287643050019287,-genome--[a]rek--genome-
0.019287643050019287,-genome--rek--genome-
