Rate [%],Mask
15.655024302023286,-genome--[a]rek--nil[t]--genome--illumina--genome-
15.541991635582683,-genome--[a]lin--ker[t]--genome--illumina--genome-
13.59782977280434,-genome--[a]lin--ker[t]--genome-
13.038318073923364,-genome--[a]rek--nil[t]--genome-
6.82152141969029,-genome-
2.0515428958969144,-genome--nil[t]--genome-
1.865038996269922,-genome--[a]lin--genome-
1.6502769300327795,-genome--[a]lin--genome--illumina--genome-
1.616367130100599,-genome--ker[t]--genome-
1.5937605968124788,-genome--nil[t]--genome--illumina--genome-
1.4863795636939077,-genome--[a]rek--genome-
1.356391997287216,-genome--ker[t]--genome--illumina--genome-
1.186842997626314,-genome--[a]rek--genome--illumina--genome-
0.683847631965638,-genome--illumina--genome-
0.6442861987114276,-lin--ker[t]--genome-
0.6216796654233073,-genome--[a]rek--nil--illumina--genome-
0.587769865491127,-lin--ker[t]--genome--illumina--genome-
0.41822086583022494,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.40126596586413477,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.38431106589804453,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.3730077992539844,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.36170453260992425,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.36170453260992425,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.3560528992878942,-lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.339097999321804,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome-
0.33344636599977395,-genome--[a]lin--ker[t]--genome--illumina--[5]--
0.31083983271165366,-genome--[a]rek--nil--genome-
0.3051881993896236,-lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.29953656606759355,-genome--[a]rek--nil[t]--genome--illumina--[5]--
0.2712783994574432,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.24302023284729288,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
