Rate [%],Mask
12.758486149044089,-genome--[a]rek--nil[t]--genome--illumina--genome-
12.426843542723372,-genome--[a]lin--ker[t]--genome--illumina--genome-
7.081545064377683,-genome--[a]rek--nil--illumina--genome-
5.989075302380024,-genome--illumina--genome-
5.715957861880609,-lin--ker[t]--genome--illumina--genome-
4.603979711275849,-genome-
3.1993757315645728,-genome--[a]rek--nil[t]--genome-
2.8287163480296527,-genome--[a]lin--ker[t]--genome-
1.7557549746390948,-genome--nil[t]--genome--illumina--genome-
1.5216543113538823,-genome--[a]rek--genome--illumina--genome-
1.48263753413968,-genome--[a]lin--genome--illumina--genome-
1.3265704252828716,-genome--[a]rek--[8]--illumina--genome-
1.2290284822473665,-genome--nil--illumina--genome-
1.2095200936402655,-genome--[a]lin--ker--illumina--genome-
1.1119781506047601,-genome--ker[t]--genome--illumina--genome-
1.1119781506047601,-genome--[a]rek--genome-
1.0339445961763558,-lin--ker[t]--genome-
0.9559110417479516,--[8]--ker[t]--genome--illumina--genome-
0.8388607101053454,-genome--[a]rek--nil--genome-
0.7998439328911432,-genome--[a]rek--[7]--illumina--genome-
0.7608271556769411,-lin--genome--illumina--genome-
0.6827936012485369,-rek--nil[t]--genome--illumina--genome-
0.6632852126414358,-genome--[a]lin--genome-
0.6437768240343348,-genome--nil[t]--genome-
0.5852516582130316,-genome--[a]rek--[6]--illumina--genome-
0.5852516582130316,-genome--[a]lin--[8]--illumina--genome-
0.44869293796332427,--[7]--ker[t]--genome--illumina--genome-
0.40967616074912216,-genome--ker[t]--genome-
0.37065938353492,-genome--[a]rek--[5]--illumina--genome-
0.3316426063207179,-genome--nil--genome-
0.3316426063207179,-genome--[a]rek--[4]--
0.3121342177136169,-genome--[a]rek--nil[t]--[6]--illumina--genome-
0.2926258291065158,-genome--[a]rek--[4]--illumina--genome-
0.2926258291065158,--[5]--ker[t]--genome--illumina--genome-
0.2926258291065158,--[6]--ker[t]--genome--illumina--genome-
0.2731174404994148,-genome--[a]rek--[1]--illumina--genome-
0.2731174404994148,-genome--[a]rek--[5]--
0.2731174404994148,-genome--[a]lin--ker[t]--genome--illumina--[5]--
0.2536090518923137,-genome--[a]rek--[9]--illumina--genome-
0.2536090518923137,--[4]--ker[t]--genome--illumina--genome-
0.2536090518923137,--[8]--nil[t]--genome--illumina--genome-
0.23410066328521265,-genome--[a]rek--nil[t]--[8]--illumina--genome-
0.23410066328521265,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.2145922746781116,-genome--[a]rek--nil[t]--[1]--illumina--genome-
0.2145922746781116,-genome--[a]rek--nil[t]--[11]--illumina--genome-
0.2145922746781116,-genome--[a]rek--nil[t]--[9]--illumina--genome-
0.2145922746781116,-genome--[a]rek--nil[t]--genome--illumina--[5]--
0.2145922746781116,-genome--[a]rek--[2]--illumina--genome-
0.2145922746781116,--[6]--[a]lin--ker[t]--genome--illumina--genome-
