count,mask
0.0658,-genome--blunt--genome--bridge--genome-
0.0655,-genome--egdirb[a]-
0.0643,-genome--bridge--gatc--[6]--
0.0628,-genome--tnulb--genome--gatc--egdirb-
0.061,-genome--bridge--gatc--tnulb-
0.0591,-tnulb--genome--gatc--egdirb--genome-
0.0587,-genome--bridge--gatc--genome--egdirb--genome-
0.0581,-genome--gatc--egdirb--blunt-
0.0577,-genome--egdirb--genome--tnulb--genome-
0.0564,-genome--bridge-
0.054,-genome--[t]bridge--gatc--egdirb-
0.0526,-bridge--gatc--egdirb[a]--genome-
0.0524,-genome--bridge--genome--bridge--genome-
0.0524,-genome--bridge--gatc--egdirb--genome--blunt-
0.05,-genome--gatc--egdirb[a]--[1]--
0.0497,-genome--egdirb--genome--gatc--egdirb--genome-
0.0495,-bridge--gatc--[6]--egdirb--genome-
0.0492,-genome--bridge--genome--egdirb--genome-
0.049,-genome--egdirb--genome--egdirb--genome-
0.0487,-genome--gatc--egdirb[a]-
0.0473,-genome--bridge--[2]--
0.0468,-genome--bridge--gatc--genome--tnulb--genome-
0.0461,-genome--bridge--[1]--
0.046,-genome--blunt--gac--genome-
0.0458,-genome--egdirb--genome--bridge--gatc--egdirb--genome-
0.0447,-genome--bridge--genome--bridge--gatc--egdirb--genome-
0.0439,-genome--bridge--[3]--
0.0431,-genome--bridge--genome--bridge--gatc--genome-
0.043,-bridge--genome--egdirb-
0.043,-genome--bridge--gatc--egdirb--genome--blunt--genome-
0.0422,-genome--bridge--gatc--egdirb--genome--egdirb--genome-
0.0415,--[6]--gatc--egdirb--genome-
0.041,-genome--bridge--gatc--egdirb--genome--bridge--genome-
0.0409,-genome--blunt--genome--bridge--gatc--egdirb--genome-
0.0406,-genome--egdirb--genome--bridge--genome-
0.0401,-genome--bridge--gatc--[5]--
0.04,-genome--bridge--gatc--genome--blunt--genome-
0.0394,-genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.0382,-genome--bridge--genome--gatc--egdirb--genome-
0.0381,-genome--bridge--gatc--[3]--
0.0374,-genome--bridge--gatc--egdirb--genome--tnulb--genome-
0.0371,-genome--bridge--gatc--genome--blunt-
0.0369,--[6]--bridge--genome-
0.0342,-genome--bridge--gatc--[4]--
0.0339,-genome--egdirb--genome--bridge--gatc--genome-
0.0338,-genome--blunt--genome--gatc--egdirb--genome-
0.0337,-genome--bridge--gatc--[1]--
0.0336,-genome--tnulb--genome--egdirb--genome-
0.0334,-genome--blunt--gatc--egdirb-
0.0331,-genome--blunt--gatc--egdirb--genome-
0.0331,-genome--bridge--gatc--[2]--
0.0323,-genome--blunt--genome--bridge--gatc--genome-
0.0323,-genome--gtc--tnulb--genome-
0.032,-genome--bridge--gatc-
0.0312,-genome--bridge--genome--blunt--genome-
0.0303,-genome--egdirb--[6]--
0.0303,-genome--tnulb--genome--bridge--gatc--genome-
0.0295,-genome--[t]bridge--gatc--tnulb--genome-
0.0294,-tnulb--genome--tnulb--genome-
0.0284,-genome--tnulb--genome--gatc--egdirb--genome-
0.0284,-genome--blunt--[1]--bridge--gatc--genome-
0.0283,-genome--tnulb--genome--bridge--genome-
0.0282,-genome--gatc--egdirb--genome--blunt-
0.0278,-tnulb--genome--blunt--genome-
0.0277,-genome--egdirb--[10]--
0.0276,-bridge--genome--[t]bridge--genome-
0.0271,-genome--egdirb--[4]--
0.0267,-bridge--gatc--genome--egdirb[a]--genome-
0.0264,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.0262,-bridge--genome--egdirb[a]--genome-
0.026,--[10]--tnulb--genome-
0.0256,-genome--blunt--[4]--egdirb--genome-
0.0252,--[2]--egdirb--genome-
0.0251,-genome--egdirb--[8]--
0.025,-blunt--gac--genome-
0.025,-bridge--gatc--genome--[t]bridge--genome-
0.0247,-genome--bridge--gatc--egdirb--[9]--
0.0247,-genome--egdirb--[11]--
0.0244,-genome--egdirb--[2]--
0.0244,-genome--bridge--[6]--gatc--egdirb-
0.0241,-genome--bridge--genome--blunt-
0.0241,-genome--bridge--gatc--[6]--egdirb--genome-
0.0241,-genome--egdirb--[9]--
0.0241,-genome--egdirb--[5]--
0.0239,-genome--bridge--[10]--
0.0235,-genome--gatc--egdirb--genome--egdirb--genome-
0.0235,-genome--bridge--[6]--gatc--egdirb--genome-
0.023,-genome--egdirb--[1]--
0.0228,-genome--bridge--[4]--
0.0227,-genome--bridge--gatc--[7]--
0.0227,-genome--egdirb--genome--blunt--genome-
0.0222,-genome--bridge--[5]--
0.0218,-genome--blunt--gac--tnulb--genome-
0.0218,-genome--egdirb--[7]--
0.0217,-genome--tnulb--bridge--gatc--genome-
0.0216,-genome--egdirb--[1]--tnulb--genome-
0.0216,-genome--bridge--gatc--egdirb--[10]--
0.0213,-genome--gatc--egdirb--genome--tnulb--genome-
0.0212,--[10]--bridge--genome-
0.0212,-genome--egdirb--genome--blunt-
0.021,--[7]--bridge--gatc--genome-
0.0209,--[6]--bridge--gatc--genome-
0.0209,--[8]--bridge--gatc--genome-
0.0208,-genome--gatc--egdirb--[10]--
0.0207,-bridge--genome--blunt--genome--egdirb--genome-
0.0205,--[4]--bridge--genome-
0.0205,-genome--gatc--egdirb--[11]--
0.0203,-genome--bridge--[6]--
0.0203,-genome--egdirb--[3]--
0.0203,-genome--gatc--egdirb--[6]--
0.0202,-genome--bridge--gatc--egdirb--[8]--
0.0201,-genome--gatc--egdirb--[1]--tnulb--genome-
0.0198,-genome--gatc--egdirb--[1]--
0.0197,--[6]--egdirb--genome-
0.0196,-genome--bridge--[11]--
0.0195,-genome--bridge--gatc--[11]--
0.0193,-genome--bridge--[9]--
0.0193,--[9]--bridge--genome-
0.0192,-genome--bridge--gatc--egdirb--[11]--
0.0192,--[7]--bridge--genome-
0.0191,-genome--bridge--gatc--egdirb--[7]--
0.019,-genome--bridge--gatc--egdirb--[1]--
0.0189,-genome--bridge--[3]--egdirb--genome-
0.0188,-genome--gatc--egdirb--genome--bridge--genome-
0.0188,-genome--gatc--egdirb--[8]--
0.0188,-genome--bridge--[8]--
0.0187,-genome--blunt--[10]--
0.0184,--[11]--bridge--gatc--genome-
0.0183,-bridge--gatc--genome--egdirb-
0.0183,-genome--blunt--[1]--bridge--genome-
0.0181,-genome--bridge--[7]--
0.0181,--[5]--bridge--genome-
0.0179,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0179,-genome--bridge--gatc--egdirb--[6]--
0.0176,-genome--bridge--gatc--egdirb--[4]--
0.0176,-genome--gatc--egdirb--genome--blunt--genome-
0.0174,-genome--bridge--gatc--egdirb--[2]--
0.0173,-genome--gatc--egdirb--[4]--
0.0171,--[9]--bridge--gatc--genome-
0.0171,-genome--bridge--gatc--egdirb--[5]--
0.017,-genome--tnulb--genome--blunt--genome-
0.0169,-bridge--genome--gatc--egdirb-
0.0169,-genome--bridge--gatc--[9]--
0.0168,-genome--bridge--gatc--[10]--
0.0167,--[4]--egdirb--genome-
0.0167,-genome--gatc--egdirb--[7]--
0.0167,--[1]--tnulb--genome-
0.0164,-tnulb--bridge--gatc--egdirb--genome-
0.0164,-genome--bridge--gatc--[8]--
0.0162,-genome--gatc--egdirb--[2]--
0.0159,--[3]--gatc--egdirb--genome-
0.0157,--[1]--bridge--genome-
0.0157,--[11]--bridge--genome-
0.0157,-genome--gatc--egdirb--[3]--
0.0156,--[5]--egdirb--genome-
0.0156,-genome--gatc--egdirb--blunt--genome-
0.0155,-genome--gatc--egdirb--[5]--
0.0155,--[11]--egdirb--genome-
0.0154,-genome--[t]bridge--gatc--egdirb[a]--genome-
0.0153,-genome--blunt--[1]--
0.0151,-genome--bridge--gatc--egdirb--[3]--
0.0149,-genome--egdirb--blunt--genome-
0.0147,-genome--bridge--[3]--bridge--gatc--egdirb--genome-
0.0146,--[10]--egdirb--genome-
0.0146,-bridge--genome--tnulb-
0.0146,--[10]--bridge--gatc--genome-
0.0146,-genome--gatc--egdirb--[9]--
0.0146,--[11]--bridge--gatc--egdirb--genome-
0.0144,-bridge--genome--bridge--genome--tnulb--genome-
0.0144,-genome--tnulb--bridge--genome-
0.0143,-tnulb--genome--[t]bridge--gatc--genome-
0.0143,-bridge--[4]--egdirb--genome-
0.0143,--[8]--bridge--genome-
0.014,-blunt--[4]--egdirb--genome-
0.0139,-genome--blunt--[11]--
0.0138,-genome--blunt--genome--tnulb--genome-
0.0137,--[9]--tnulb--genome-
0.0136,--[11]--tnulb--genome-
0.013,-genome--blunt--genome--blunt--genome-
0.013,-genome--blunt--[2]--
0.0129,-genome--bridge--gatc--egdirb--blunt-
0.0128,--[5]--bridge--gatc--genome-
0.0128,-bridge--gatc--genome--gatc--egdirb-
0.0127,-genome--gtc--tnulb-
0.0127,--[7]--tnulb--genome-
0.0125,--[5]--gatc--egdirb--genome-
0.0124,--[3]--bridge--gatc--genome-
0.0123,-tnulb--genome--[t]bridge--genome-
0.0122,--[5]--[t]bridge--genome-
0.0121,--[3]--bridge--genome-
0.012,--[1]--egdirb--genome-
0.0119,-genome--bridge--gatc--egdirb--[3]--egdirb--genome-
0.0118,-genome--[t]bridge--genome--gatc--egdirb-
0.0118,-bridge--gatc--genome--tnulb-
0.0117,-genome--bridge--gatc--[5]--bridge--genome-
0.0115,-genome--bridge--[3]--egdirb-
0.0115,--[3]--egdirb--genome-
0.0113,--[5]--[t]bridge--gatc--genome-
0.0111,-genome--egdirb--[10]--bridge--genome-
0.0111,--[1]--bridge--gatc--genome-
0.011,--[9]--egdirb--genome-
0.011,-genome--egdirb[a]--genome--egdirb-
0.0109,-genome--blunt--[8]--
0.0109,-tnulb--genome--bridge--gatc--egdirb-
0.0108,-genome--blunt--[9]--
0.0108,-genome--blunt--[5]--
0.0108,-genome--[t]bridge--genome--egdirb-
0.0107,-genome--tnulb--[2]--
0.0107,-genome--blunt--[7]--
0.0107,-genome--tnulb--genome--tnulb--genome-
0.0106,--[2]--bridge--genome-
0.0105,-genome--blunt--[4]--
0.0103,--[7]--gatc--egdirb--genome-
0.0101,-genome--tnulb--[9]--
0.01,-genome--[t]bridge--gatc--tnulb-
