filename,bgg,eg
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_15_1_Illuminaless.fq.gz,4.523000000000001,2.3629999999999995
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_19_1_Illuminaless.fq.gz,9.452,0.789
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_2_1_Illuminaless.fq.gz,13.156999999999996,0.647
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_4_1_Illuminaless.fq.gz,0.029,0.002
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_5_1_Illuminaless.fq.gz,12.857000000000003,0.371
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_6_1_Illuminaless.fq.gz,0.8140000000000001,0.153
/dev/datasets/FairWind/_results/November/Illuminaless/191107_X603_FCH5KNCCCX2_L5_7_1_Illuminaless.fq.gz,8.254,0.5500000000000002
