Rate [%],Mask
54.2835838467878,-genome-
40.11224049291629,-genome--illumina--genome-
1.6325889878733173,-genome--illumina--[9]--
0.8241434794552804,-genome--illumina--[2]--
0.8123700011773478,-genome--illumina--[4]--
0.7731250735842392,-genome--illumina--[6]--
0.45327891370040424,-genome--illumina--[8]--
0.39637376869039675,-genome--illumina--[1]--
0.38067579765315335,-genome--illumina-
0.03924492759310859,-genome--illumina--[10]--
0.03728268121345316,-genome--illumina--[5]--
0.025509202935520583,-genome--illumina--[7]--
0.025509202935520583,-genome--rek--genome-
0.025509202935520583,-genome--[a]rek--genome-
0.023546956555865153,-genome--illumina--genome--illumina--genome-
0.023546956555865153,-genome--ker--genome-
0.017660217416898865,-genome--ker--genome--illumina--genome-
0.017660217416898865,-genome--illumina--[11]--
0.013735724657588006,-genome--rek--genome--illumina--genome-
0.013735724657588006,-genome--illumina--[3]--
0.011773478277932577,-genome--ker[t]--genome-
