Rate [%],Mask
70.36676403765011,-genome--illumina--genome-
19.474196689386563,-genome-
3.3430704316780266,-genome--illumina--[9]--
1.590392729633236,-genome--illumina--[2]--
1.557935735150925,-genome--illumina--[6]--
1.3307367737747484,-genome--illumina--[4]--
0.7465108730931516,-genome--illumina-
0.7465108730931516,-genome--illumina--[1]--
0.7140538786108407,-genome--illumina--[8]--
0.03245699448231094,-genome--illumina--genome--ker--genome-
0.03245699448231094,-genome--[a]rek--genome--illumina--genome-
0.03245699448231094,-genome--illumina--genome--illumina--genome-
0.03245699448231094,-genome--rek--genome--illumina--genome-
