Rate [%],Mask
75.45299674771566,-genome--illumina--genome-
14.681740746476693,-genome-
2.7566981570388727,-genome--illumina--[9]--
1.7190645810748026,-genome--illumina--[6]--
1.5641938980950907,-genome--illumina--[4]--
1.3164008053275515,-genome--illumina--[2]--
0.7588663466005886,-genome--illumina--[1]--
0.712405141706675,-genome--illumina--[8]--
0.634969800216819,-genome--illumina-
0.07743534148985598,-genome--illumina--genome--illumina--genome-
0.061948273191884784,-genome--illumina--[7]--
0.04646120489391359,-genome--ker--genome--illumina--genome-
0.030974136595942392,-genome--rek--genome-
0.030974136595942392,-genome--illumina--[10]--
0.030974136595942392,-genome--rek--genome--illumina--genome-
0.015487068297971196,-genome--illumina--[11]--
0.015487068297971196,-genome--[a]rek--genome--illumina--genome-
0.015487068297971196,-genome--ker--genome-
0.015487068297971196,-genome--illumina--genome--ker--genome-
0.015487068297971196,-genome--ker[t]--genome--illumina--genome-
0.015487068297971196,-genome--illumina--[5]--
0.015487068297971196,-genome--illumina--[3]--
0.015487068297971196,--[6]--ker--genome--illumina--genome-
