Rate [%],Mask
66.78516633611495,-genome-
27.914156344721775,-genome--illumina--genome-
1.5136773565842156,-genome--illumina--[9]--
0.8082924821314972,-genome--illumina--[4]--
0.8026793398944728,-genome--illumina--[2]--
0.69415858997867,-genome--illumina--[6]--
0.38730681435467573,-genome--illumina--[8]--
0.3835647195299929,-genome--illumina--[1]--
0.3779515772929686,-genome--illumina-
0.05426037495790143,-genome--illumina--[10]--
0.04490513789619428,-genome--rek--genome-
0.03180780600980428,-genome--illumina--[5]--
0.029936758597462858,-genome--illumina--[7]--
0.02806571118512143,-genome--ker--genome-
0.016839426711072858,-genome--ker[t]--genome-
0.016839426711072858,-genome--rek--genome--illumina--genome-
0.016839426711072858,-genome--[a]rek--genome-
0.01309733188639,-genome--illumina--genome--illumina--genome-
0.01122628447404857,-genome--illumina--[3]--
0.01122628447404857,-genome--illumina--[11]--
