Rate [%],Mask
59.17160684000062,-genome-
36.09827444024335,-genome--illumina--genome-
0.7484168105929764,-genome--illumina--[5]--
0.6955141670167576,-genome--illumina--[2]--
0.39521386671645736,-genome--illumina--[8]--
0.3734304252438967,-genome--illumina--[9]--
0.3718744651387138,-genome--illumina--[4]--
0.3703185050335309,-genome--illumina--[7]--
0.3656506247179822,-genome--illumina--[11]--
0.3625387045076164,-genome--illumina--[10]--
0.3609827444024335,-genome--illumina--[1]--
0.3547589039817019,-genome--illumina-
0.08713376589024256,-genome--illumina--[3]--
0.0497907233658529,-genome--illumina--[6]--
0.040454962734755476,-genome--rek--genome-
0.03734304252438967,-genome--ker--genome-
0.017115561157011933,-genome--[a]rek--genome-
0.01555960105182903,-genome--ker--genome--illumina--genome-
0.012447680841463225,-genome--ker[t]--genome--illumina--genome-
0.012447680841463225,-genome--illumina--genome--illumina--genome-
