Rate [%],Mask
15.731793542304972,-genome--[a]rek--nil[t]--genome--illumina--genome-
15.024746641527221,-genome--[a]lin--ker[t]--genome--illumina--genome-
12.055149658260664,-genome--[a]lin--ker[t]--genome-
11.135988687249588,-genome--[a]rek--nil[t]--genome-
9.380155550318172,-genome-
2.33325477256658,-genome--[a]lin--genome-
2.28611831251473,-genome--nil[t]--genome--illumina--genome-
2.1564930473721424,-genome--nil[t]--genome-
2.1329248173462174,-genome--ker[t]--genome-
2.0740042422814047,-genome--[a]lin--genome--illumina--genome-
1.7558331369314164,-genome--[a]rek--genome-
1.5908555267499411,-genome--ker[t]--genome--illumina--genome-
1.543719066698091,-genome--illumina--genome-
1.3551732264906906,-genome--[a]rek--genome--illumina--genome-
1.1784115012962526,-lin--ker[t]--genome-
1.1077068112184776,-lin--ker[t]--genome--illumina--genome-
0.9545133160499647,-genome--[a]rek--nil--illumina--genome-
0.6834786707518266,-genome--[a]rek--nil--genome-
0.3535234503888758,-genome--[a]rek--nil[t]--genome--illumina--[5]--
0.3417393353759133,-genome--nil--genome-
0.3299552203629507,-genome--[a]rek--nil--genome--illumina--genome-
0.28281876031110065,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.24746641527221305,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.23568230025925052,-genome--nil--illumina--genome-
0.23568230025925052,-genome--[a]lin--ker--genome-
0.23568230025925052,--[8]--ker[t]--genome-
0.22389818524628802,-lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.21211407023332549,-lin--genome-
0.21211407023332549,-genome--[a]rek--[8]--illumina--genome-
0.21211407023332549,-genome--[a]lin--ker[t]--genome--illumina--[5]--
0.20032995522036295,-genome--lin--ker[t]--genome-
0.20032995522036295,-genome--[a]lin--ker[t]--genome--illumina--[11]--
0.20032995522036295,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.20032995522036295,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.1767617251944379,-genome--[a]rek--nil[t]--genome--illumina--[7]--
0.1767617251944379,--[9]--ker[t]--genome-
0.16497761018147536,-genome--[a]rek--nil[t]--genome--illumina-
0.16497761018147536,-genome--[a]rek--nil[t]--genome--illumina--[4]--
0.15319349516851286,-genome--rek--nil[t]--genome--illumina--genome-
0.15319349516851286,-genome--[a]lin--ker[t]--genome--illumina-
0.15319349516851286,-genome--[a]rek--nil[t]--genome--illumina--[1]--
0.15319349516851286,-genome--rek--genome-
0.15319349516851286,-genome--[a]rek--nil[t]--genome--illumina--[9]--
0.15319349516851286,-genome--[a]rek--nil[t]--genome--illumina--[11]--
0.14140938015555032,-genome--ker--genome-
0.14140938015555032,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.14140938015555032,-genome--[a]rek--nil[t]--genome--illumina--[8]--
0.14140938015555032,-lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.1296252651425878,-genome--[a]rek--nil[t]--genome--illumina--[10]--
0.1296252651425878,-genome--[a]lin--ker[t]--genome--illumina--[10]--
0.11784115012962526,-lin--genome--illumina--genome-
0.11784115012962526,-genome--[a]lin--ker[t]--genome--illumina--[9]--
0.11784115012962526,-genome--lin--ker[t]--genome--illumina--genome-
0.10605703511666274,-genome--[a]lin--ker[t]--genome--illumina--[7]--
0.10605703511666274,-genome--[a]lin--ker--genome--illumina--genome-
0.10605703511666274,-genome--[a]lin--ker[t]--genome--illumina--[2]--
0.10605703511666274,--[8]--ker[t]--genome--illumina--genome-
0.09427292010370021,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome-
0.09427292010370021,-genome--[a]lin--ker[t]--genome--illumina--[8]--
0.09427292010370021,-genome--[a]lin--ker[t]--genome--illumina--[1]--
0.09427292010370021,-genome--rek--nil[t]--genome-
0.08248880509073768,-genome--[a]lin--ker[t]--genome--illumina--[4]--
0.08248880509073768,-genome--nil--genome--illumina--genome-
0.08248880509073768,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.08248880509073768,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.08248880509073768,-genome--[a]lin--[8]--
0.08248880509073768,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.08248880509073768,-genome--[a]rek--[5]--
0.07070469007777516,-genome--[a]lin--[4]--
0.07070469007777516,-genome--[a]rek--[7]--illumina--genome-
0.07070469007777516,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.07070469007777516,-genome--lin--genome-
0.07070469007777516,-genome--[a]rek--[9]--illumina--genome-
0.07070469007777516,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.07070469007777516,-genome--[a]rek--nil[t]--[11]--
0.07070469007777516,-genome--rek--genome--illumina--genome-
0.07070469007777516,--[8]--ker[t]--genome--[a]rek--nil[t]--genome-
0.07070469007777516,-genome--ker[t]--genome--[a]rek--nil--illumina--genome-
0.07070469007777516,--[9]--ker[t]--genome--illumina--genome-
0.05892057506481263,-genome--[a]lin--ker[t]--[9]--
0.05892057506481263,-genome--ker[t]--genome--[a]lin--ker[t]--genome-
0.05892057506481263,-lin--ker[t]--genome--ker[t]--genome-
