Rate [%],Mask
79.02504472271914,-genome--illumina--genome-
12.119856887298749,-genome-
2.5790101371496723,-genome--illumina--[9]--
1.4162194394752534,-genome--illumina--[6]--
1.4013118664281454,-genome--illumina--[4]--
1.103160405485987,-genome--illumina--[2]--
0.6857483601669648,-genome--illumina--[1]--
0.670840787119857,-genome--illumina--[8]--
0.5664877757901013,-genome--illumina-
0.07453786523553965,-genome--illumina--genome--illumina--genome-
0.07453786523553965,-genome--ker--genome--illumina--genome-
0.05963029218843172,-genome--illumina--[7]--
0.044722719141323794,-genome--illumina--[10]--
0.02981514609421586,-genome--illumina--[5]--
0.02981514609421586,-genome--rek--genome--illumina--genome-
0.02981514609421586,-genome--[a]rek--genome--illumina--genome-
0.01490757304710793,-genome--illumina--genome--ker--genome-
0.01490757304710793,-genome--illumina--genome--lin--genome-
0.01490757304710793,-genome--ker--genome--illumina--[6]--
0.01490757304710793,-genome--rek--genome-
0.01490757304710793,-genome--illumina--[3]--
0.01490757304710793,-genome--ker--genome-
