Rate [%],Mask
74.5566933066933,-genome-
21.2475024975025,-genome--illumina--genome-
0.6743256743256744,-genome--illumina--[5]--
0.5994005994005994,-genome--illumina--[2]--
0.4245754245754246,-genome--illumina--[10]--
0.37462537462537465,-genome--illumina--[7]--
0.3558941058941059,-genome--illumina--[4]--
0.3434065934065934,-genome--illumina--[8]--
0.3371628371628372,-genome--illumina--[9]--
0.3246753246753247,-genome--illumina--[1]--
0.280969030969031,-genome--illumina--[11]--
0.24975024975024976,-genome--illumina-
0.03121878121878122,-genome--ker--genome-
0.03121878121878122,-genome--illumina--[3]--
0.024975024975024976,-genome--rek--genome-
0.018731268731268732,-genome--ker[t]--genome-
0.012487512487512488,-genome--illumina--[6]--
0.012487512487512488,-genome--ker[t]--genome--illumina--genome-
0.012487512487512488,-genome--[a]rek--genome--illumina--genome-
