Rate [%],Mask
52.556789918753104,-genome-
42.66788260653291,-genome--illumina--genome-
0.7560935168297132,-genome--illumina--[5]--
0.6864533244901343,-genome--illumina--[2]--
0.42944785276073616,-genome--illumina--[10]--
0.3979439562261648,-genome--illumina--[9]--
0.3913115569557287,-genome--illumina--[8]--
0.3813629580500746,-genome--illumina--[11]--
0.3797048582324656,-genome--illumina--[7]--
0.3797048582324656,-genome--illumina--[4]--
0.3548333609683303,-genome--illumina--[1]--
0.30177416680484165,-genome--illumina-
0.07627259161001491,-genome--illumina--[3]--
0.04642679489305256,-genome--illumina--[6]--
0.02652959708174432,-genome--rek--genome-
0.02155529762891726,-genome--ker--genome-
0.01989719781130824,-genome--rek--genome--illumina--genome-
0.01823909799369922,-genome--illumina--genome--illumina--genome-
0.01492289835848118,-genome--ker--genome--illumina--genome-
0.01326479854087216,-genome--ker[t]--genome--illumina--genome-
0.01326479854087216,-genome--[a]rek--genome-
0.01160669872326314,-genome--[a]rek--genome--illumina--genome-
