Rate [%],Mask
18.93707282583078,-genome--[a]lin--ker[t]--genome--illumina--genome-
17.711524864482676,-genome--[a]rek--nil[t]--genome--illumina--genome-
13.304265849634692,-genome--[a]lin--ker[t]--genome-
12.07871788828659,-genome--[a]rek--nil[t]--genome-
5.6917275512609,-genome-
2.0268677822295547,-genome--nil[t]--genome--illumina--genome-
1.6379919868017911,-genome--[a]lin--genome--illumina--genome-
1.4965826066462409,-genome--nil[t]--genome-
1.4376620315814281,-lin--ker[t]--genome-
1.4376620315814281,-genome--ker[t]--genome--illumina--genome-
1.343389111477728,-genome--[a]lin--genome-
1.2844685364129154,-genome--[a]rek--nil--illumina--genome-
1.2844685364129154,-lin--ker[t]--genome--illumina--genome-
1.2019797313221776,-genome--[a]rek--genome--illumina--genome-
1.1548432712703276,-genome--ker[t]--genome-
1.0134338911147773,-genome--[a]rek--genome-
0.8602403959462644,-genome--illumina--genome-
0.7188310157907141,-genome--[a]rek--nil[t]--genome--illumina--[9]--
0.6363422106999764,-genome--[a]lin--ker[t]--genome--illumina--[9]--
0.44779637049257603,-genome--[a]lin--ker[t]--genome--illumina--[6]--
0.42422814046665097,-genome--[a]lin--ker[t]--genome--illumina--[4]--
0.37709168041480084,-genome--[a]lin--ker[t]--genome--illumina--[2]--
0.29460287532406315,-lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.29460287532406315,-genome--[a]rek--nil[t]--genome--illumina--[4]--
0.28281876031110065,-genome--[a]rek--nil[t]--genome--illumina--[6]--
0.2592505302851756,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.23568230025925052,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.23568230025925052,-genome--[a]rek--nil[t]--genome--illumina--[2]--
0.22389818524628802,-lin--genome--illumina--genome-
0.22389818524628802,-lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.22389818524628802,-genome--[a]rek--nil--genome-
0.22389818524628802,-genome--[a]lin--ker[t]--genome--illumina-
0.21211407023332549,-genome--[a]lin--ker[t]--genome--illumina--[1]--
0.20032995522036295,-genome--[a]rek--nil[t]--genome--illumina-
0.20032995522036295,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.20032995522036295,--[8]--ker[t]--genome--illumina--genome-
0.18854584020740042,-genome--[a]lin--ker[t]--genome--illumina--[8]--
0.1767617251944379,-lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.16497761018147536,-lin--genome-
0.16497761018147536,--[8]--ker[t]--genome-
0.15319349516851286,-genome--[a]rek--nil[t]--genome--illumina--[1]--
0.14140938015555032,-genome--[a]rek--[8]--illumina--genome-
0.14140938015555032,-genome--[a]rek--nil--genome--illumina--genome-
0.14140938015555032,-genome--lin--ker[t]--genome--illumina--genome-
0.14140938015555032,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome-
0.1296252651425878,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome-
0.1296252651425878,-genome--nil--illumina--genome-
0.1296252651425878,-genome--[a]rek--nil[t]--genome--illumina--[8]--
0.11784115012962526,-genome--nil--genome-
0.11784115012962526,-genome--lin--ker[t]--genome-
0.10605703511666274,-lin--genome--[a]rek--nil[t]--genome--illumina--genome-
0.10605703511666274,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome-
0.10605703511666274,--[7]--ker[t]--genome-
0.10605703511666274,-genome--[a]lin--ker--genome--illumina--genome-
0.09427292010370021,--[7]--ker[t]--genome--illumina--genome-
0.08248880509073768,-genome--[a]rek--[5]--
0.08248880509073768,-genome--rek--nil[t]--genome-
0.08248880509073768,-genome--nil[t]--genome--illumina--[9]--
0.08248880509073768,-genome--[a]lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.08248880509073768,-genome--[a]rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.07070469007777516,-genome--[a]lin--ker[t]--genome--nil--illumina--genome-
0.07070469007777516,-genome--[a]lin--[8]--
0.07070469007777516,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.07070469007777516,-genome--[a]lin--genome--illumina--[9]--
0.07070469007777516,-genome--[a]lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.07070469007777516,-genome--[a]rek--[7]--
0.07070469007777516,-genome--rek--nil[t]--genome--illumina--genome-
0.07070469007777516,-genome--[a]rek--genome--illumina--[9]--
0.07070469007777516,-genome--[a]rek--nil--[4]--
0.05892057506481263,-rek--nil[t]--genome--illumina--genome-
0.05892057506481263,-genome--[a]rek--nil-
0.05892057506481263,-genome--nil[t]--genome--illumina--[4]--
0.05892057506481263,--[9]--ker[t]--genome-
0.05892057506481263,-genome--[a]rek--nil[t]--genome--[a]rek--nil[t]--genome-
0.05892057506481263,-genome--nil--genome--illumina--genome-
0.05892057506481263,-genome--[a]rek--nil[t]--[1]--
0.047136460051850106,-genome--[a]lin--ker[t]--[8]--
0.047136460051850106,-genome--[a]rek--nil[t]--[3]--
0.047136460051850106,-genome--[a]rek--nil[t]--[8]--
0.047136460051850106,-genome--lin--genome-
0.047136460051850106,-genome--[a]rek--nil--illumina--[2]--
0.047136460051850106,-genome--[a]rek--[1]--
0.047136460051850106,--[7]--ker[t]--genome--[a]lin--ker[t]--genome-
0.047136460051850106,-rek--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.047136460051850106,-genome--[a]rek-
0.047136460051850106,-genome--[a]rek--nil[t]--genome--nil--illumina--genome-
0.047136460051850106,-genome--[a]rek--[7]--illumina--genome-
0.047136460051850106,-lin--genome--[a]lin--ker[t]--genome--illumina--genome-
0.047136460051850106,--[8]--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.047136460051850106,-rek--nil[t]--genome-
0.047136460051850106,-genome--[a]rek--[9]--illumina--genome-
0.047136460051850106,-lin--ker[t]--genome--illumina--[4]--
0.047136460051850106,--[4]--ker[t]--genome--illumina--genome-
0.03535234503888758,-lin--ker[t]--genome--ker[t]--genome--illumina--genome-
0.03535234503888758,-genome--[a]lin--[4]--
0.03535234503888758,-genome--[a]lin--ker[t]--[3]--
0.03535234503888758,-genome--[a]rek--[1]--nil[t]--genome--illumina--genome-
0.03535234503888758,-genome--[a]rek--nil[t]--genome--illumina--[10]--
0.03535234503888758,-genome--[a]rek--nil[t]-
0.03535234503888758,-genome--ker[t]--genome--illumina--[9]--
0.03535234503888758,-genome--[a]lin--ker[t]--[9]--
0.03535234503888758,-genome--[a]rek--nil[t]--[2]--
0.03535234503888758,-genome--[a]lin--ker[t]--genome--[a]rek--[5]--
0.03535234503888758,--[9]--ker[t]--genome--illumina--genome-
0.03535234503888758,-genome--[a]rek--nil[t]--genome--[a]lin--ker--illumina--genome-
0.03535234503888758,-lin--ker[t]--genome--nil[t]--genome--illumina--genome-
0.03535234503888758,-lin--ker[t]--genome--[a]lin--genome-
0.03535234503888758,-rek--nil[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.03535234503888758,-genome--[a]lin--ker[t]--[11]--
0.03535234503888758,--[8]--nil[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.03535234503888758,-genome--[a]lin--ker--genome-
0.03535234503888758,-genome--[a]rek--nil[t]--[4]--
0.03535234503888758,-genome--illumina--[9]--
0.03535234503888758,--[8]--nil[t]--genome--illumina--genome-
0.03535234503888758,-genome--[a]rek--nil--illumina--[9]--
0.03535234503888758,-genome--[a]lin--genome--illumina--[6]--
0.023568230025925053,--[8]--ker[t]--genome--[a]rek--nil[t]--genome-
0.023568230025925053,-genome--[a]rek--nil[t]--genome--[a]rek--genome-
0.023568230025925053,--[7]--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.023568230025925053,-lin--ker[t]--genome--nil[t]--genome-
0.023568230025925053,-genome--[a]lin--ker[t]--genome--[a]rek--nil--genome-
0.023568230025925053,-genome--[a]lin--ker[t]--genome--[a]lin--ker--illumina--[4]--
