Rate [%],Mask
77.29576624925463,-genome--illumina--genome-
15.175909361955874,-genome-
1.2373285629099582,-genome--illumina--[5]--
0.9689922480620156,-genome--illumina--[2]--
0.7453786523553966,-genome--illumina--[10]--
0.6857483601669648,-genome--illumina--[1]--
0.670840787119857,-genome--illumina--[11]--
0.6261180679785331,-genome--illumina--[4]--
0.6112104949314252,-genome--illumina--[8]--
0.5515802027429935,-genome--illumina--[9]--
0.5366726296958855,-genome--illumina-
0.4770423375074538,-genome--illumina--[7]--
0.07453786523553965,-genome--illumina--[6]--
0.07453786523553965,-genome--illumina--genome--illumina--genome-
0.07453786523553965,-genome--illumina--[3]--
0.07453786523553965,-genome--rek--genome--illumina--genome-
0.02981514609421586,-genome--ker--genome--illumina--genome-
0.02981514609421586,-genome--ker[t]--genome--illumina--genome-
0.01490757304710793,-genome--rek--genome-
0.01490757304710793,-genome--ker--genome--illumina--[1]--
0.01490757304710793,-genome--lin--genome-
0.01490757304710793,-genome--rek--genome--illumina--[5]--
