Rate [%],Mask
17.583036216926253,-genome--[a]rek--nil--illumina--genome-
12.178645149183712,-lin--ker[t]--genome--illumina--genome-
8.66954400450366,-genome--[a]rek--nil[t]--genome--illumina--genome-
8.237943328954776,-genome--[a]lin--ker[t]--genome--illumina--genome-
3.152561456183149,-genome-
2.8241696378307375,-genome--illumina--genome-
2.5426909363858137,-genome--[a]rek--[8]--illumina--genome-
1.829611559392006,-lin--ker[t]--genome-
1.8202289360105086,-genome--nil--illumina--genome-
1.651341715143554,--[8]--ker[t]--genome--illumina--genome-
1.6138112216175644,-genome--[a]rek--nil[t]--genome-
1.3510977669356352,-genome--[a]lin--ker[t]--genome-
1.2948020266466505,-genome--[a]rek--nil--genome-
1.2948020266466505,-lin--genome--illumina--genome-
1.2385062863576657,-genome--[a]rek--genome-
1.2197410395946706,-genome--[a]rek--[7]--illumina--genome-
1.107149559016701,-genome--[a]lin--genome--illumina--genome-
1.0883843122537062,-genome--[a]lin--ker--illumina--genome-
1.0696190654907112,-genome--nil[t]--genome--illumina--genome-
0.9007318446237568,--[7]--ker[t]--genome--illumina--genome-
0.8162882341902796,-genome--[a]rek--genome--illumina--genome-
0.7787577406642897,-genome--ker[t]--genome--illumina--genome-
0.6380183899418277,-genome--[a]rek--[6]--illumina--genome-
0.6286357665603303,-genome--[a]rek--[9]--illumina--genome-
0.6192531431788328,-rek--nil[t]--genome--illumina--genome-
0.5817226496528429,-genome--[a]rek--[5]--illumina--genome-
0.5254269093638582,--[9]--ker[t]--genome--illumina--genome-
0.5066616626008632,-genome--[a]lin--[8]--illumina--genome-
0.44098329893038096,--[5]--ker[t]--genome--illumina--genome-
0.4034528054043911,-genome--[a]rek--[4]--illumina--genome-
0.38468755864139614,--[6]--ker[t]--genome--illumina--genome-
0.38468755864139614,-genome--nil--genome-
0.3659223118784012,-genome--nil[t]--genome-
0.3377744417339088,-genome--[a]lin--genome-
0.3377744417339088,-genome--[a]rek--nil[t]--genome--[a]rek--nil--illumina--genome-
0.2627134546819291,-genome--ker[t]--genome-
0.24394820791893415,--[8]--nil[t]--genome--illumina--genome-
0.2251829611559392,-genome--[a]rek--[5]--
0.2251829611559392,-lin--ker[t]--genome--[a]lin--ker[t]--genome--illumina--genome-
0.21580033777444174,-genome--[a]lin--ker[t]--genome--[a]rek--nil--illumina--genome-
0.21580033777444174,--[4]--ker[t]--genome--illumina--genome-
0.1970350910114468,-lin--genome-
0.18765246762994933,-genome--[a]rek--[3]--illumina--genome-
0.17826984424845188,-genome--[a]rek--[2]--illumina--genome-
0.17826984424845188,-lin--ker--genome--illumina--genome-
0.1688872208669544,-genome--ker--illumina--genome-
0.1688872208669544,-lin--ker[t]--genome--illumina--[5]--
0.15950459748545692,-genome--[a]rek--[7]--
0.15012197410395947,-genome--[a]rek--nil--illumina--[5]--
0.15012197410395947,-genome--[a]rek--nil[t]--genome--illumina--[5]--
0.15012197410395947,-lin--ker[t]--genome--illumina--[2]--
0.140739350722462,-lin--ker[t]--genome--[a]rek--nil[t]--genome--illumina--genome-
0.140739350722462,--[8]--ker[t]--genome-
0.140739350722462,-genome--[a]rek--nil--illumina--[2]--
0.13135672734096454,-genome--[a]rek--nil--[4]--
0.13135672734096454,-genome--[a]rek--nil[t]--[5]--illumina--genome-
0.13135672734096454,-lin--ker[t]--genome--illumina--[4]--
