,0,1,2,3,4,5,6,7,8,9
227,0.33127572016460904,0.2839506172839506,0.047325102880658436,0.0102880658436214,0.006172839506172839,0.006172839506172839,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.00411522633744856
232,0.36213991769547327,0.33127572016460904,0.00823045267489712,0.006172839506172839,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.00411522633744856
245,0.38716356107660455,0.2795031055900621,0.006211180124223602,0.006211180124223602,0.004140786749482402,0.004140786749482402,0.004140786749482402,0.004140786749482402,0.004140786749482402,0.004140786749482402
268,0.36041666666666666,0.3,0.014583333333333334,0.00625,0.00625,0.00625,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.004166666666666667
280,0.3368200836820084,0.33472803347280333,0.006276150627615063,0.006276150627615063,0.0041841004184100415,0.0041841004184100415,0.0041841004184100415,0.0041841004184100415,0.0041841004184100415,0.0020920502092050207
293,0.38235294117647056,0.3130252100840336,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.0021008403361344537
316,0.4491525423728814,0.023305084745762712,0.01694915254237288,0.014830508474576272,0.01059322033898305,0.006355932203389831,0.006355932203389831,0.006355932203389831,0.006355932203389831,0.006355932203389831
325,0.4553191489361702,0.19574468085106383,0.00851063829787234,0.00851063829787234,0.006382978723404255,0.006382978723404255,0.006382978723404255,0.00425531914893617,0.00425531914893617,0.00425531914893617
330,0.302771855010661,0.279317697228145,0.042643923240938165,0.03624733475479744,0.010660980810234541,0.008528784648187633,0.006396588486140725,0.0042643923240938165,0.0042643923240938165,0.0042643923240938165
378,0.4978448275862069,0.13793103448275862,0.01293103448275862,0.010775862068965518,0.008620689655172414,0.00646551724137931,0.00646551724137931,0.00646551724137931,0.004310344827586207,0.004310344827586207
393,0.2922077922077922,0.24242424242424243,0.11904761904761904,0.010822510822510822,0.008658008658008658,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329
398,0.30303030303030304,0.2813852813852814,0.010822510822510822,0.008658008658008658,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.004329004329004329,0.004329004329004329
419,0.29193899782135074,0.22440087145969498,0.16339869281045752,0.006535947712418301,0.004357298474945534,0.004357298474945534,0.004357298474945534,0.004357298474945534,0.004357298474945534,0.004357298474945534
426,0.3646288209606987,0.3384279475982533,0.006550218340611353,0.006550218340611353,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.004366812227074236
455,0.3508771929824561,0.27631578947368424,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.006578947368421052,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015
484,0.3818984547461369,0.24724061810154527,0.011037527593818985,0.006622516556291391,0.006622516556291391,0.004415011037527594,0.004415011037527594,0.004415011037527594,0.004415011037527594,0.004415011037527594
496,0.47671840354767187,0.29933481152993346,0.0066518847006651885,0.0066518847006651885,0.004434589800443459,0.004434589800443459,0.004434589800443459,0.004434589800443459,0.004434589800443459,0.004434589800443459
515,0.40311804008908686,0.24498886414253898,0.013363028953229399,0.008908685968819599,0.004454342984409799,0.004454342984409799,0.004454342984409799,0.004454342984409799,0.004454342984409799,0.004454342984409799
520,0.40401785714285715,0.3125,0.011160714285714286,0.006696428571428571,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.004464285714285714
525,0.4732142857142857,0.21651785714285715,0.017857142857142856,0.006696428571428571,0.006696428571428571,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.004464285714285714
531,0.328125,0.19642857142857142,0.13392857142857142,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.004464285714285714,0.002232142857142857,0.002232142857142857,0.002232142857142857
538,0.27740492170022374,0.2214765100671141,0.1297539149888143,0.008948545861297539,0.0044742729306487695,0.0044742729306487695,0.0044742729306487695,0.0044742729306487695,0.0044742729306487695,0.0044742729306487695
571,0.34684684684684686,0.2702702702702703,0.01126126126126126,0.006756756756756757,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045
578,0.2725225225225225,0.21621621621621623,0.0990990990990991,0.04954954954954955,0.038288288288288286,0.009009009009009009,0.006756756756756757,0.006756756756756757,0.0045045045045045045,0.0045045045045045045
614,0.4875283446712018,0.06802721088435375,0.049886621315192746,0.015873015873015872,0.011337868480725623,0.011337868480725623,0.011337868480725623,0.006802721088435374,0.0045351473922902496,0.0045351473922902496
623,0.3704545454545455,0.31136363636363634,0.006818181818181818,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545
625,0.20909090909090908,0.16590909090909092,0.15,0.10681818181818181,0.013636363636363636,0.006818181818181818,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.004545454545454545
663,0.3401826484018265,0.3127853881278539,0.0091324200913242,0.00684931506849315,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.00228310502283105,0.00228310502283105
718,0.31797235023041476,0.20506912442396313,0.09907834101382489,0.0069124423963133645,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.004608294930875576
744,0.36342592592592593,0.2847222222222222,0.009259259259259259,0.006944444444444444,0.004629629629629629,0.004629629629629629,0.004629629629629629,0.004629629629629629,0.004629629629629629,0.004629629629629629
772,0.26744186046511625,0.17209302325581396,0.09302325581395349,0.08372093023255814,0.011627906976744186,0.0069767441860465115,0.0069767441860465115,0.004651162790697674,0.004651162790697674,0.004651162790697674
843,0.4047058823529412,0.2988235294117647,0.007058823529411765,0.007058823529411765,0.004705882352941176,0.004705882352941176,0.004705882352941176,0.002352941176470588,0.002352941176470588,0.002352941176470588
854,0.47294117647058825,0.06823529411764706,0.042352941176470586,0.03764705882352941,0.02588235294117647,0.021176470588235293,0.01647058823529412,0.011764705882352941,0.009411764705882352,0.007058823529411765
892,0.41371158392434987,0.18203309692671396,0.01182033096926714,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,0.004728132387706856,0.004728132387706856,0.004728132387706856
902,0.34360189573459715,0.3104265402843602,0.009478672985781991,0.0071090047393364926,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.004739336492890996
927,0.24228028503562946,0.14726840855106887,0.11401425178147269,0.09738717339667459,0.007125890736342043,0.007125890736342043,0.004750593824228029,0.004750593824228029,0.004750593824228029,0.004750593824228029
983,0.430622009569378,0.21770334928229665,0.011961722488038277,0.007177033492822967,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.004784688995215311
