count,mask
0.0186,--[9]--bridge--genome-
0.0186,--[5]--bridge--genome-
0.0185,-genome--bridge--gatc--egdirb--genome--egdirb--genome-
0.0185,-genome--tnulb--bridge--gatc--genome-
0.0181,--[10]--bridge--genome-
0.0177,--[1]--bridge--genome-
0.0174,-genome--blunt--[2]--gatc--egdirb--genome-
0.0173,--[4]--bridge--gatc--genome-
0.0172,-genome--bridge--gatc--[2]--tnulb--genome-
0.0166,-genome--blunt--genome--tnulb--genome-
0.0166,-genome--blunt--[1]--
0.0166,-genome--blunt--genome--bridge--gatc--egdirb--genome-
0.0163,--[1]--egdirb--genome-
0.016,-genome--blunt--[9]--
0.0154,-genome--bridge--[10]--egdirb--genome-
0.0153,-tnulb--genome--blunt--genome-
0.0153,--[8]--bridge--genome-
0.0153,-genome--egdirb--[10]--bridge--genome-
0.0151,-genome--blunt--[5]--
0.015,-genome--blunt--[7]--
0.0148,--[2]--bridge--gatc--genome-
0.0147,-genome--tnulb--genome--tnulb--genome-
0.0146,-genome--bridge--[10]--egdirb-
0.0145,--[11]--bridge--genome-
0.0144,-genome--bridge--gatc--egdirb--genome--bridge--genome-
0.0144,-genome--bridge--[3]--egdirb--genome-
0.0144,--[7]--tnulb--genome-
0.0143,-bridge--gatc--genome--gatc--egdirb-
0.0143,--[11]--tnulb--genome-
0.0142,-genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.0142,--[9]--egdirb--genome-
0.0141,-genome--tnulb--[9]--
0.0141,-genome--blunt--genome--blunt--genome-
0.0139,-tnulb--genome--tnulb--genome-
0.0136,-genome--blunt--genome--egdirb--genome--gatc--egdirb-
0.0135,-genome--bridge--gatc--egdirb--genome--tnulb--genome-
0.0135,--[10]--blunt--genome-
0.0134,--[7]--bridge--genome-
0.0133,-genome--blunt--[8]--
0.0131,--[9]--blunt--genome-
0.013,-genome--blunt--[11]--
0.0129,--[7]--egdirb--genome-
0.0127,--[9]--tnulb--genome-
0.0127,-genome--gatc--egdirb--blunt--genome-
0.0125,-genome--blunt--genome--bridge--[6]--gatc--egdirb-
0.0125,-genome--blunt--[2]--gatc--egdirb-
0.0124,--[3]--bridge--genome-
0.0124,-genome--tnulb--[10]--
0.0123,-tnulb--genome--egdirb-
0.0121,--[7]--gatc--egdirb--genome-
0.012,-genome--bridge--gatc--egdirb--genome--blunt--genome-
0.012,-bridge--[10]--egdirb--genome-
0.012,-tnulb--genome--bridge--gatc--egdirb--genome-
0.0118,--[3]--egdirb--genome-
0.0115,-genome--bridge--gatc--egdirb--[1]--
0.0115,-genome--blunt--[4]--
0.0114,-genome--tnulb--[11]--
0.0113,--[2]--blunt--genome-
0.0113,-genome--tnulb--[2]--
0.0112,-genome--gatc--egdirb--[10]--bridge--genome-
0.0112,--[8]--egdirb--genome-
0.011,--[2]--bridge--genome-
0.011,-genome--blunt--[6]--
0.011,-tnulb--bridge--gatc--egdirb--genome-
0.0109,--[3]--tnulb--genome-
0.0108,-genome--blunt--[3]--
0.0107,-bridge--gatc--genome--egdirb--genome--tnulb--genome-
0.0106,-bridge--gatc--egdirb--genome--egdirb--genome-
0.0105,-genome--bridge--genome--blunt-
0.0105,--[5]--tnulb--genome-
0.0103,--[7]--blunt--genome-
0.0101,-genome--tnulb--[8]--
0.01,-genome--bridge--gatc--egdirb--blunt-
