depth	# bases at depth	size of A	% of A at depth
3334	18	3137161264	0.0000000
3335	24	3137161264	0.0000000
3336	29	3137161264	0.0000000
3337	17	3137161264	0.0000000
3338	18	3137161264	0.0000000
3339	29	3137161264	0.0000000
3340	22	3137161264	0.0000000
3341	16	3137161264	0.0000000
3342	20	3137161264	0.0000000
3343	21	3137161264	0.0000000
3344	22	3137161264	0.0000000
3345	30	3137161264	0.0000000
3346	28	3137161264	0.0000000
3347	23	3137161264	0.0000000
3348	28	3137161264	0.0000000
3349	22	3137161264	0.0000000
3350	22	3137161264	0.0000000
3351	29	3137161264	0.0000000
3352	21	3137161264	0.0000000
3353	26	3137161264	0.0000000
3354	20	3137161264	0.0000000
3355	26	3137161264	0.0000000
3356	12	3137161264	0.0000000
3357	22	3137161264	0.0000000
3358	21	3137161264	0.0000000
3359	23	3137161264	0.0000000
3360	32	3137161264	0.0000000
3361	15	3137161264	0.0000000
3362	20	3137161264	0.0000000
3363	21	3137161264	0.0000000
3364	18	3137161264	0.0000000
3365	18	3137161264	0.0000000
3366	15	3137161264	0.0000000
3367	26	3137161264	0.0000000
3368	14	3137161264	0.0000000
3369	17	3137161264	0.0000000
3370	21	3137161264	0.0000000
3371	25	3137161264	0.0000000
3372	23	3137161264	0.0000000
3373	24	3137161264	0.0000000
3374	23	3137161264	0.0000000
3375	24	3137161264	0.0000000
3376	16	3137161264	0.0000000
3377	29	3137161264	0.0000000
3378	23	3137161264	0.0000000
3379	22	3137161264	0.0000000
3380	29	3137161264	0.0000000
3381	21	3137161264	0.0000000
3382	24	3137161264	0.0000000
3383	16	3137161264	0.0000000
3384	20	3137161264	0.0000000
3385	28	3137161264	0.0000000
3386	27	3137161264	0.0000000
3387	21	3137161264	0.0000000
3388	27	3137161264	0.0000000
3389	20	3137161264	0.0000000
3390	24	3137161264	0.0000000
3391	26	3137161264	0.0000000
3392	23	3137161264	0.0000000
3393	27	3137161264	0.0000000
3394	17	3137161264	0.0000000
3395	19	3137161264	0.0000000
3396	17	3137161264	0.0000000
3397	22	3137161264	0.0000000
3398	23	3137161264	0.0000000
3399	17	3137161264	0.0000000
3400	27	3137161264	0.0000000
3401	25	3137161264	0.0000000
3402	27	3137161264	0.0000000
3403	25	3137161264	0.0000000
3404	16	3137161264	0.0000000
3405	19	3137161264	0.0000000
3406	29	3137161264	0.0000000
3407	25	3137161264	0.0000000
3408	23	3137161264	0.0000000
3409	16	3137161264	0.0000000
3410	24	3137161264	0.0000000
3411	14	3137161264	0.0000000
3412	21	3137161264	0.0000000
3413	15	3137161264	0.0000000
3414	19	3137161264	0.0000000
3415	15	3137161264	0.0000000
3416	19	3137161264	0.0000000
3417	18	3137161264	0.0000000
3418	19	3137161264	0.0000000
3419	24	3137161264	0.0000000
3420	21	3137161264	0.0000000
3421	20	3137161264	0.0000000
3422	24	3137161264	0.0000000
3423	18	3137161264	0.0000000
3424	19	3137161264	0.0000000
3425	21	3137161264	0.0000000
3426	23	3137161264	0.0000000
3427	16	3137161264	0.0000000
3428	26	3137161264	0.0000000
3429	24	3137161264	0.0000000
3430	14	3137161264	0.0000000
3431	17	3137161264	0.0000000
3432	14	3137161264	0.0000000
3433	21	3137161264	0.0000000
3434	20	3137161264	0.0000000
3435	23	3137161264	0.0000000
3436	23	3137161264	0.0000000
3437	20	3137161264	0.0000000
3438	24	3137161264	0.0000000
3439	25	3137161264	0.0000000
3440	15	3137161264	0.0000000
3441	22	3137161264	0.0000000
3442	28	3137161264	0.0000000
3443	24	3137161264	0.0000000
3444	25	3137161264	0.0000000
3445	15	3137161264	0.0000000
3446	16	3137161264	0.0000000
3447	14	3137161264	0.0000000
3448	25	3137161264	0.0000000
3449	19	3137161264	0.0000000
3450	23	3137161264	0.0000000
3451	24	3137161264	0.0000000
3452	22	3137161264	0.0000000
3453	18	3137161264	0.0000000
3454	19	3137161264	0.0000000
3455	26	3137161264	0.0000000
3456	29	3137161264	0.0000000
3457	23	3137161264	0.0000000
3458	21	3137161264	0.0000000
3459	23	3137161264	0.0000000
3460	23	3137161264	0.0000000
3461	22	3137161264	0.0000000
3462	16	3137161264	0.0000000
3463	17	3137161264	0.0000000
3464	16	3137161264	0.0000000
3465	19	3137161264	0.0000000
3466	15	3137161264	0.0000000
3467	21	3137161264	0.0000000
3468	21	3137161264	0.0000000
3469	14	3137161264	0.0000000
3470	17	3137161264	0.0000000
3471	20	3137161264	0.0000000
3472	19	3137161264	0.0000000
3473	14	3137161264	0.0000000
3474	8	3137161264	0.0000000
3475	21	3137161264	0.0000000
3476	24	3137161264	0.0000000
3477	23	3137161264	0.0000000
3478	29	3137161264	0.0000000
3479	19	3137161264	0.0000000
3480	18	3137161264	0.0000000
3481	21	3137161264	0.0000000
3482	20	3137161264	0.0000000
3483	19	3137161264	0.0000000
3484	20	3137161264	0.0000000
3485	18	3137161264	0.0000000
3486	21	3137161264	0.0000000
3487	18	3137161264	0.0000000
3488	15	3137161264	0.0000000
3489	18	3137161264	0.0000000
3490	21	3137161264	0.0000000
3491	20	3137161264	0.0000000
3492	25	3137161264	0.0000000
3493	19	3137161264	0.0000000
3494	16	3137161264	0.0000000
3495	18	3137161264	0.0000000
3496	23	3137161264	0.0000000
3497	24	3137161264	0.0000000
3498	19	3137161264	0.0000000
3499	19	3137161264	0.0000000
3500	15	3137161264	0.0000000
3501	19	3137161264	0.0000000
3502	20	3137161264	0.0000000
3503	23	3137161264	0.0000000
3504	17	3137161264	0.0000000
3505	26	3137161264	0.0000000
3506	18	3137161264	0.0000000
3507	23	3137161264	0.0000000
3508	15	3137161264	0.0000000
3509	18	3137161264	0.0000000
3510	26	3137161264	0.0000000
3511	19	3137161264	0.0000000
3512	12	3137161264	0.0000000
3513	20	3137161264	0.0000000
3514	12	3137161264	0.0000000
3515	20	3137161264	0.0000000
3516	18	3137161264	0.0000000
3517	13	3137161264	0.0000000
3518	13	3137161264	0.0000000
3519	14	3137161264	0.0000000
3520	13	3137161264	0.0000000
3521	13	3137161264	0.0000000
3522	12	3137161264	0.0000000
3523	13	3137161264	0.0000000
3524	15	3137161264	0.0000000
3525	15	3137161264	0.0000000
3526	22	3137161264	0.0000000
3527	11	3137161264	0.0000000
3528	16	3137161264	0.0000000
3529	14	3137161264	0.0000000
3530	17	3137161264	0.0000000
3531	16	3137161264	0.0000000
3532	8	3137161264	0.0000000
3533	15	3137161264	0.0000000
3534	19	3137161264	0.0000000
3535	15	3137161264	0.0000000
3536	13	3137161264	0.0000000
3537	13	3137161264	0.0000000
3538	17	3137161264	0.0000000
3539	14	3137161264	0.0000000
3540	18	3137161264	0.0000000
3541	13	3137161264	0.0000000
3542	19	3137161264	0.0000000
3543	16	3137161264	0.0000000
3544	19	3137161264	0.0000000
3545	22	3137161264	0.0000000
3546	17	3137161264	0.0000000
3547	20	3137161264	0.0000000
3548	12	3137161264	0.0000000
3549	16	3137161264	0.0000000
3550	15	3137161264	0.0000000
3551	16	3137161264	0.0000000
3552	16	3137161264	0.0000000
3553	20	3137161264	0.0000000
3554	18	3137161264	0.0000000
3555	28	3137161264	0.0000000
3556	15	3137161264	0.0000000
3557	13	3137161264	0.0000000
3558	14	3137161264	0.0000000
3559	15	3137161264	0.0000000
3560	17	3137161264	0.0000000
3561	22	3137161264	0.0000000
3562	14	3137161264	0.0000000
3563	16	3137161264	0.0000000
3564	15	3137161264	0.0000000
3565	10	3137161264	0.0000000
3566	21	3137161264	0.0000000
3567	17	3137161264	0.0000000
3568	18	3137161264	0.0000000
3569	11	3137161264	0.0000000
3570	19	3137161264	0.0000000
3571	18	3137161264	0.0000000
3572	18	3137161264	0.0000000
3573	24	3137161264	0.0000000
3574	14	3137161264	0.0000000
3575	15	3137161264	0.0000000
3576	19	3137161264	0.0000000
3577	17	3137161264	0.0000000
3578	14	3137161264	0.0000000
3579	13	3137161264	0.0000000
3580	12	3137161264	0.0000000
3581	15	3137161264	0.0000000
3582	23	3137161264	0.0000000
3583	12	3137161264	0.0000000
3584	10	3137161264	0.0000000
3585	16	3137161264	0.0000000
3586	17	3137161264	0.0000000
3587	10	3137161264	0.0000000
3588	8	3137161264	0.0000000
3589	17	3137161264	0.0000000
3590	14	3137161264	0.0000000
3591	15	3137161264	0.0000000
3592	18	3137161264	0.0000000
3593	20	3137161264	0.0000000
3594	17	3137161264	0.0000000
3595	20	3137161264	0.0000000
3596	21	3137161264	0.0000000
3597	16	3137161264	0.0000000
3598	14	3137161264	0.0000000
3599	19	3137161264	0.0000000
3600	15	3137161264	0.0000000
3601	26	3137161264	0.0000000
3602	19	3137161264	0.0000000
3603	22	3137161264	0.0000000
3604	14	3137161264	0.0000000
3605	22	3137161264	0.0000000
3606	14	3137161264	0.0000000
3607	17	3137161264	0.0000000
3608	13	3137161264	0.0000000
3609	18	3137161264	0.0000000
3610	22	3137161264	0.0000000
3611	13	3137161264	0.0000000
3612	16	3137161264	0.0000000
3613	14	3137161264	0.0000000
3614	20	3137161264	0.0000000
3615	16	3137161264	0.0000000
3616	14	3137161264	0.0000000
3617	11	3137161264	0.0000000
3618	13	3137161264	0.0000000
3619	14	3137161264	0.0000000
3620	10	3137161264	0.0000000
3621	15	3137161264	0.0000000
3622	20	3137161264	0.0000000
3623	13	3137161264	0.0000000
3624	11	3137161264	0.0000000
3625	17	3137161264	0.0000000
3626	20	3137161264	0.0000000
3627	12	3137161264	0.0000000
3628	17	3137161264	0.0000000
3629	13	3137161264	0.0000000
3630	24	3137161264	0.0000000
3631	11	3137161264	0.0000000
3632	18	3137161264	0.0000000
3633	10	3137161264	0.0000000
3634	14	3137161264	0.0000000
3635	10	3137161264	0.0000000
3636	15	3137161264	0.0000000
3637	19	3137161264	0.0000000
3638	13	3137161264	0.0000000
3639	17	3137161264	0.0000000
3640	10	3137161264	0.0000000
3641	20	3137161264	0.0000000
3642	19	3137161264	0.0000000
3643	12	3137161264	0.0000000
3644	11	3137161264	0.0000000
3645	17	3137161264	0.0000000
3646	15	3137161264	0.0000000
3647	15	3137161264	0.0000000
3648	19	3137161264	0.0000000
3649	13	3137161264	0.0000000
3650	20	3137161264	0.0000000
3651	19	3137161264	0.0000000
3652	25	3137161264	0.0000000
3653	19	3137161264	0.0000000
3654	19	3137161264	0.0000000
3655	21	3137161264	0.0000000
3656	11	3137161264	0.0000000
3657	15	3137161264	0.0000000
3658	17	3137161264	0.0000000
3659	16	3137161264	0.0000000
3660	17	3137161264	0.0000000
3661	17	3137161264	0.0000000
3662	13	3137161264	0.0000000
3663	14	3137161264	0.0000000
3664	15	3137161264	0.0000000
3665	15	3137161264	0.0000000
3666	21	3137161264	0.0000000
3667	14	3137161264	0.0000000
3668	19	3137161264	0.0000000
3669	20	3137161264	0.0000000
3670	6	3137161264	0.0000000
3671	17	3137161264	0.0000000
3672	11	3137161264	0.0000000
3673	21	3137161264	0.0000000
3674	19	3137161264	0.0000000
3675	24	3137161264	0.0000000
3676	15	3137161264	0.0000000
3677	9	3137161264	0.0000000
3678	13	3137161264	0.0000000
3679	14	3137161264	0.0000000
3680	13	3137161264	0.0000000
3681	13	3137161264	0.0000000
3682	15	3137161264	0.0000000
3683	14	3137161264	0.0000000
3684	11	3137161264	0.0000000
3685	13	3137161264	0.0000000
3686	5	3137161264	0.0000000
3687	10	3137161264	0.0000000
3688	13	3137161264	0.0000000
3689	16	3137161264	0.0000000
3690	9	3137161264	0.0000000
3691	17	3137161264	0.0000000
3692	17	3137161264	0.0000000
3693	10	3137161264	0.0000000
3694	17	3137161264	0.0000000
3695	14	3137161264	0.0000000
3696	12	3137161264	0.0000000
3697	20	3137161264	0.0000000
3698	16	3137161264	0.0000000
3699	16	3137161264	0.0000000
3700	12	3137161264	0.0000000
3701	8	3137161264	0.0000000
3702	13	3137161264	0.0000000
3703	22	3137161264	0.0000000
3704	14	3137161264	0.0000000
3705	7	3137161264	0.0000000
3706	14	3137161264	0.0000000
3707	13	3137161264	0.0000000
3708	17	3137161264	0.0000000
3709	13	3137161264	0.0000000
3710	10	3137161264	0.0000000
3711	15	3137161264	0.0000000
3712	18	3137161264	0.0000000
3713	9	3137161264	0.0000000
3714	7	3137161264	0.0000000
3715	9	3137161264	0.0000000
3716	13	3137161264	0.0000000
3717	14	3137161264	0.0000000
3718	13	3137161264	0.0000000
3719	12	3137161264	0.0000000
3720	17	3137161264	0.0000000
3721	12	3137161264	0.0000000
3722	10	3137161264	0.0000000
3723	18	3137161264	0.0000000
3724	13	3137161264	0.0000000
3725	13	3137161264	0.0000000
3726	11	3137161264	0.0000000
3727	13	3137161264	0.0000000
3728	24	3137161264	0.0000000
3729	10	3137161264	0.0000000
3730	17	3137161264	0.0000000
3731	16	3137161264	0.0000000
3732	16	3137161264	0.0000000
3733	17	3137161264	0.0000000
3734	9	3137161264	0.0000000
3735	18	3137161264	0.0000000
3736	17	3137161264	0.0000000
3737	18	3137161264	0.0000000
3738	17	3137161264	0.0000000
3739	19	3137161264	0.0000000
3740	17	3137161264	0.0000000
3741	18	3137161264	0.0000000
3742	20	3137161264	0.0000000
3743	24	3137161264	0.0000000
3744	19	3137161264	0.0000000
3745	24	3137161264	0.0000000
3746	17	3137161264	0.0000000
3747	10	3137161264	0.0000000
3748	9	3137161264	0.0000000
3749	19	3137161264	0.0000000
3750	13	3137161264	0.0000000
3751	17	3137161264	0.0000000
3752	12	3137161264	0.0000000
3753	15	3137161264	0.0000000
3754	12	3137161264	0.0000000
3755	9	3137161264	0.0000000
3756	7	3137161264	0.0000000
3757	20	3137161264	0.0000000
3758	9	3137161264	0.0000000
3759	18	3137161264	0.0000000
3760	12	3137161264	0.0000000
3761	17	3137161264	0.0000000
3762	13	3137161264	0.0000000
3763	12	3137161264	0.0000000
3764	10	3137161264	0.0000000
3765	9	3137161264	0.0000000
3766	15	3137161264	0.0000000
3767	14	3137161264	0.0000000
3768	11	3137161264	0.0000000
3769	13	3137161264	0.0000000
3770	14	3137161264	0.0000000
3771	14	3137161264	0.0000000
3772	9	3137161264	0.0000000
3773	10	3137161264	0.0000000
3774	21	3137161264	0.0000000
3775	11	3137161264	0.0000000
3776	11	3137161264	0.0000000
3777	16	3137161264	0.0000000
3778	10	3137161264	0.0000000
3779	12	3137161264	0.0000000
3780	9	3137161264	0.0000000
3781	12	3137161264	0.0000000
3782	10	3137161264	0.0000000
3783	13	3137161264	0.0000000
3784	9	3137161264	0.0000000
3785	9	3137161264	0.0000000
3786	18	3137161264	0.0000000
3787	7	3137161264	0.0000000
3788	13	3137161264	0.0000000
3789	11	3137161264	0.0000000
3790	8	3137161264	0.0000000
3791	18	3137161264	0.0000000
3792	14	3137161264	0.0000000
3793	12	3137161264	0.0000000
3794	23	3137161264	0.0000000
3795	13	3137161264	0.0000000
3796	11	3137161264	0.0000000
3797	11	3137161264	0.0000000
3798	11	3137161264	0.0000000
3799	18	3137161264	0.0000000
3800	12	3137161264	0.0000000
3801	15	3137161264	0.0000000
3802	13	3137161264	0.0000000
3803	10	3137161264	0.0000000
3804	13	3137161264	0.0000000
3805	7	3137161264	0.0000000
3806	18	3137161264	0.0000000
3807	12	3137161264	0.0000000
3808	14	3137161264	0.0000000
3809	17	3137161264	0.0000000
3810	17	3137161264	0.0000000
3811	19	3137161264	0.0000000
3812	15	3137161264	0.0000000
3813	7	3137161264	0.0000000
3814	10	3137161264	0.0000000
3815	14	3137161264	0.0000000
3816	13	3137161264	0.0000000
3817	15	3137161264	0.0000000
3818	9	3137161264	0.0000000
3819	14	3137161264	0.0000000
3820	10	3137161264	0.0000000
3821	10	3137161264	0.0000000
3822	16	3137161264	0.0000000
3823	9	3137161264	0.0000000
3824	9	3137161264	0.0000000
3825	11	3137161264	0.0000000
3826	11	3137161264	0.0000000
3827	22	3137161264	0.0000000
3828	18	3137161264	0.0000000
3829	21	3137161264	0.0000000
3830	23	3137161264	0.0000000
3831	15	3137161264	0.0000000
3832	15	3137161264	0.0000000
3833	32	3137161264	0.0000000
3834	11	3137161264	0.0000000
3835	14	3137161264	0.0000000
3836	15	3137161264	0.0000000
3837	10	3137161264	0.0000000
3838	12	3137161264	0.0000000
3839	13	3137161264	0.0000000
3840	17	3137161264	0.0000000
3841	11	3137161264	0.0000000
3842	19	3137161264	0.0000000
3843	23	3137161264	0.0000000
3844	14	3137161264	0.0000000
3845	15	3137161264	0.0000000
3846	13	3137161264	0.0000000
3847	11	3137161264	0.0000000
3848	14	3137161264	0.0000000
3849	13	3137161264	0.0000000
3850	14	3137161264	0.0000000
3851	10	3137161264	0.0000000
3852	18	3137161264	0.0000000
3853	10	3137161264	0.0000000
3854	10	3137161264	0.0000000
3855	17	3137161264	0.0000000
3856	12	3137161264	0.0000000
3857	10	3137161264	0.0000000
3858	5	3137161264	0.0000000
3859	11	3137161264	0.0000000
3860	13	3137161264	0.0000000
3861	19	3137161264	0.0000000
3862	15	3137161264	0.0000000
3863	15	3137161264	0.0000000
3864	11	3137161264	0.0000000
3865	17	3137161264	0.0000000
3866	20	3137161264	0.0000000
3867	10	3137161264	0.0000000
3868	10	3137161264	0.0000000
3869	9	3137161264	0.0000000
3870	10	3137161264	0.0000000
3871	14	3137161264	0.0000000
3872	13	3137161264	0.0000000
3873	11	3137161264	0.0000000
3874	12	3137161264	0.0000000
3875	13	3137161264	0.0000000
3876	11	3137161264	0.0000000
3877	18	3137161264	0.0000000
3878	18	3137161264	0.0000000
3879	14	3137161264	0.0000000
3880	8	3137161264	0.0000000
3881	16	3137161264	0.0000000
3882	12	3137161264	0.0000000
3883	20	3137161264	0.0000000
3884	17	3137161264	0.0000000
3885	14	3137161264	0.0000000
3886	14	3137161264	0.0000000
3887	14	3137161264	0.0000000
3888	11	3137161264	0.0000000
3889	15	3137161264	0.0000000
3890	14	3137161264	0.0000000
3891	12	3137161264	0.0000000
3892	17	3137161264	0.0000000
3893	10	3137161264	0.0000000
3894	5	3137161264	0.0000000
3895	17	3137161264	0.0000000
3896	16	3137161264	0.0000000
3897	11	3137161264	0.0000000
3898	12	3137161264	0.0000000
3899	14	3137161264	0.0000000
3900	13	3137161264	0.0000000
3901	11	3137161264	0.0000000
3902	11	3137161264	0.0000000
3903	15	3137161264	0.0000000
3904	9	3137161264	0.0000000
3905	14	3137161264	0.0000000
3906	18	3137161264	0.0000000
3907	16	3137161264	0.0000000
3908	13	3137161264	0.0000000
3909	17	3137161264	0.0000000
3910	17	3137161264	0.0000000
3911	12	3137161264	0.0000000
3912	9	3137161264	0.0000000
3913	19	3137161264	0.0000000
3914	7	3137161264	0.0000000
3915	16	3137161264	0.0000000
3916	17	3137161264	0.0000000
3917	9	3137161264	0.0000000
3918	19	3137161264	0.0000000
3919	17	3137161264	0.0000000
3920	10	3137161264	0.0000000
3921	16	3137161264	0.0000000
3922	17	3137161264	0.0000000
3923	16	3137161264	0.0000000
3924	14	3137161264	0.0000000
3925	20	3137161264	0.0000000
3926	9	3137161264	0.0000000
3927	15	3137161264	0.0000000
3928	15	3137161264	0.0000000
3929	15	3137161264	0.0000000
3930	13	3137161264	0.0000000
3931	9	3137161264	0.0000000
3932	12	3137161264	0.0000000
3933	9	3137161264	0.0000000
3934	8	3137161264	0.0000000
3935	9	3137161264	0.0000000
3936	13	3137161264	0.0000000
3937	11	3137161264	0.0000000
3938	10	3137161264	0.0000000
3939	14	3137161264	0.0000000
3940	17	3137161264	0.0000000
3941	7	3137161264	0.0000000
3942	10	3137161264	0.0000000
3943	15	3137161264	0.0000000
3944	16	3137161264	0.0000000
3945	13	3137161264	0.0000000
3946	15	3137161264	0.0000000
3947	9	3137161264	0.0000000
3948	14	3137161264	0.0000000
3949	11	3137161264	0.0000000
3950	16	3137161264	0.0000000
3951	14	3137161264	0.0000000
3952	19	3137161264	0.0000000
3953	11	3137161264	0.0000000
3954	15	3137161264	0.0000000
3955	6	3137161264	0.0000000
3956	11	3137161264	0.0000000
3957	15	3137161264	0.0000000
3958	7	3137161264	0.0000000
3959	14	3137161264	0.0000000
3960	12	3137161264	0.0000000
3961	13	3137161264	0.0000000
3962	15	3137161264	0.0000000
3963	5	3137161264	0.0000000
3964	18	3137161264	0.0000000
3965	10	3137161264	0.0000000
3966	20	3137161264	0.0000000
3967	10	3137161264	0.0000000
3968	10	3137161264	0.0000000
3969	9	3137161264	0.0000000
3970	10	3137161264	0.0000000
3971	16	3137161264	0.0000000
3972	14	3137161264	0.0000000
3973	14	3137161264	0.0000000
3974	10	3137161264	0.0000000
3975	15	3137161264	0.0000000
3976	7	3137161264	0.0000000
3977	11	3137161264	0.0000000
3978	8	3137161264	0.0000000
3979	11	3137161264	0.0000000
3980	11	3137161264	0.0000000
3981	21	3137161264	0.0000000
3982	10	3137161264	0.0000000
3983	7	3137161264	0.0000000
3984	14	3137161264	0.0000000
3985	15	3137161264	0.0000000
3986	17	3137161264	0.0000000
3987	14	3137161264	0.0000000
3988	11	3137161264	0.0000000
3989	16	3137161264	0.0000000
3990	15	3137161264	0.0000000
3991	10	3137161264	0.0000000
3992	9	3137161264	0.0000000
3993	14	3137161264	0.0000000
3994	14	3137161264	0.0000000
3995	11	3137161264	0.0000000
3996	10	3137161264	0.0000000
3997	11	3137161264	0.0000000
3998	10	3137161264	0.0000000
3999	10	3137161264	0.0000000
4000	16	3137161264	0.0000000
4001	12	3137161264	0.0000000
4002	12	3137161264	0.0000000
4003	6	3137161264	0.0000000
4004	8	3137161264	0.0000000
4005	7	3137161264	0.0000000
4006	11	3137161264	0.0000000
4007	11	3137161264	0.0000000
4008	12	3137161264	0.0000000
4009	20	3137161264	0.0000000
4010	18	3137161264	0.0000000
4011	13	3137161264	0.0000000
4012	15	3137161264	0.0000000
4013	14	3137161264	0.0000000
4014	7	3137161264	0.0000000
4015	19	3137161264	0.0000000
4016	14	3137161264	0.0000000
4017	18	3137161264	0.0000000
4018	17	3137161264	0.0000000
4019	16	3137161264	0.0000000
4020	10	3137161264	0.0000000
4021	15	3137161264	0.0000000
4022	11	3137161264	0.0000000
4023	11	3137161264	0.0000000
4024	7	3137161264	0.0000000
4025	10	3137161264	0.0000000
4026	11	3137161264	0.0000000
4027	11	3137161264	0.0000000
4028	15	3137161264	0.0000000
4029	8	3137161264	0.0000000
4030	12	3137161264	0.0000000
4031	17	3137161264	0.0000000
4032	13	3137161264	0.0000000
4033	14	3137161264	0.0000000
4034	15	3137161264	0.0000000
4035	12	3137161264	0.0000000
4036	14	3137161264	0.0000000
4037	6	3137161264	0.0000000
4038	10	3137161264	0.0000000
4039	10	3137161264	0.0000000
4040	7	3137161264	0.0000000
4041	12	3137161264	0.0000000
4042	13	3137161264	0.0000000
4043	13	3137161264	0.0000000
4044	12	3137161264	0.0000000
4045	10	3137161264	0.0000000
4046	6	3137161264	0.0000000
4047	12	3137161264	0.0000000
4048	12	3137161264	0.0000000
4049	11	3137161264	0.0000000
4050	14	3137161264	0.0000000
4051	18	3137161264	0.0000000
4052	16	3137161264	0.0000000
4053	14	3137161264	0.0000000
4054	18	3137161264	0.0000000
4055	12	3137161264	0.0000000
4056	16	3137161264	0.0000000
4057	10	3137161264	0.0000000
4058	7	3137161264	0.0000000
4059	13	3137161264	0.0000000
4060	12	3137161264	0.0000000
4061	14	3137161264	0.0000000
4062	14	3137161264	0.0000000
4063	11	3137161264	0.0000000
4064	8	3137161264	0.0000000
4065	15	3137161264	0.0000000
4066	13	3137161264	0.0000000
4067	9	3137161264	0.0000000
4068	12	3137161264	0.0000000
4069	17	3137161264	0.0000000
4070	13	3137161264	0.0000000
4071	13	3137161264	0.0000000
4072	14	3137161264	0.0000000
4073	14	3137161264	0.0000000
4074	18	3137161264	0.0000000
4075	11	3137161264	0.0000000
4076	14	3137161264	0.0000000
4077	9	3137161264	0.0000000
4078	13	3137161264	0.0000000
4079	12	3137161264	0.0000000
4080	12	3137161264	0.0000000
4081	16	3137161264	0.0000000
4082	13	3137161264	0.0000000
4083	12	3137161264	0.0000000
4084	13	3137161264	0.0000000
4085	12	3137161264	0.0000000
4086	10	3137161264	0.0000000
4087	11	3137161264	0.0000000
4088	6	3137161264	0.0000000
4089	10	3137161264	0.0000000
4090	11	3137161264	0.0000000
4091	17	3137161264	0.0000000
4092	9	3137161264	0.0000000
4093	15	3137161264	0.0000000
4094	9	3137161264	0.0000000
4095	14	3137161264	0.0000000
4096	11	3137161264	0.0000000
4097	11	3137161264	0.0000000
4098	16	3137161264	0.0000000
4099	12	3137161264	0.0000000
4100	12	3137161264	0.0000000
4101	14	3137161264	0.0000000
4102	15	3137161264	0.0000000
4103	17	3137161264	0.0000000
4104	11	3137161264	0.0000000
4105	8	3137161264	0.0000000
4106	12	3137161264	0.0000000
4107	9	3137161264	0.0000000
4108	7	3137161264	0.0000000
4109	12	3137161264	0.0000000
4110	12	3137161264	0.0000000
4111	16	3137161264	0.0000000
4112	14	3137161264	0.0000000
4113	6	3137161264	0.0000000
4114	14	3137161264	0.0000000
4115	10	3137161264	0.0000000
4116	11	3137161264	0.0000000
4117	16	3137161264	0.0000000
4118	13	3137161264	0.0000000
4119	10	3137161264	0.0000000
4120	12	3137161264	0.0000000
4121	14	3137161264	0.0000000
4122	15	3137161264	0.0000000
4123	11	3137161264	0.0000000
4124	16	3137161264	0.0000000
4125	10	3137161264	0.0000000
4126	8	3137161264	0.0000000
4127	11	3137161264	0.0000000
4128	11	3137161264	0.0000000
4129	11	3137161264	0.0000000
4130	15	3137161264	0.0000000
4131	11	3137161264	0.0000000
4132	13	3137161264	0.0000000
4133	12	3137161264	0.0000000
4134	11	3137161264	0.0000000
4135	8	3137161264	0.0000000
4136	16	3137161264	0.0000000
4137	14	3137161264	0.0000000
4138	18	3137161264	0.0000000
4139	8	3137161264	0.0000000
4140	11	3137161264	0.0000000
4141	10	3137161264	0.0000000
4142	14	3137161264	0.0000000
4143	15	3137161264	0.0000000
4144	14	3137161264	0.0000000
4145	13	3137161264	0.0000000
4146	13	3137161264	0.0000000
4147	17	3137161264	0.0000000
4148	12	3137161264	0.0000000
4149	11	3137161264	0.0000000
4150	9	3137161264	0.0000000
4151	18	3137161264	0.0000000
4152	10	3137161264	0.0000000
4153	12	3137161264	0.0000000
4154	7	3137161264	0.0000000
4155	14	3137161264	0.0000000
4156	11	3137161264	0.0000000
4157	16	3137161264	0.0000000
4158	9	3137161264	0.0000000
4159	7	3137161264	0.0000000
4160	7	3137161264	0.0000000
4161	9	3137161264	0.0000000
4162	10	3137161264	0.0000000
4163	12	3137161264	0.0000000
4164	14	3137161264	0.0000000
4165	5	3137161264	0.0000000
4166	8	3137161264	0.0000000
4167	11	3137161264	0.0000000
4168	10	3137161264	0.0000000
4169	20	3137161264	0.0000000
4170	13	3137161264	0.0000000
4171	12	3137161264	0.0000000
4172	5	3137161264	0.0000000
4173	12	3137161264	0.0000000
4174	16	3137161264	0.0000000
4175	18	3137161264	0.0000000
4176	9	3137161264	0.0000000
4177	12	3137161264	0.0000000
4178	17	3137161264	0.0000000
4179	16	3137161264	0.0000000
4180	7	3137161264	0.0000000
4181	10	3137161264	0.0000000
4182	11	3137161264	0.0000000
4183	12	3137161264	0.0000000
4184	12	3137161264	0.0000000
4185	5	3137161264	0.0000000
4186	12	3137161264	0.0000000
4187	7	3137161264	0.0000000
4188	11	3137161264	0.0000000
4189	14	3137161264	0.0000000
4190	10	3137161264	0.0000000
4191	9	3137161264	0.0000000
4192	16	3137161264	0.0000000
4193	6	3137161264	0.0000000
4194	14	3137161264	0.0000000
4195	13	3137161264	0.0000000
4196	13	3137161264	0.0000000
4197	18	3137161264	0.0000000
4198	8	3137161264	0.0000000
4199	18	3137161264	0.0000000
4200	15	3137161264	0.0000000
4201	8	3137161264	0.0000000
4202	17	3137161264	0.0000000
4203	20	3137161264	0.0000000
4204	10	3137161264	0.0000000
4205	12	3137161264	0.0000000
4206	7	3137161264	0.0000000
