count,mask
0.0644,-genome--tnulb--genome--gatc--egdirb-
0.062,-genome--bridge--genome--egdirb--genome-
0.0615,-genome--bridge--gatc--genome--bridge--genome-
0.061,-genome--bridge--[4]--egdirb--genome-
0.0604,-genome--egdirb--genome--egdirb--genome-
0.06,-egdirb--genome-
0.0581,-genome--egdirb--genome--tnulb--genome-
0.0544,-genome--bridge--gatc--genome--egdirb--genome-
0.0535,-genome--bridge-
0.0529,-genome--bridge--[2]--
0.0511,-genome--blunt--gatc--egdirb-
0.05,--[6]--bridge--genome-
0.0464,-tnulb--genome--gatc--egdirb--genome-
0.0459,-genome--bridge--[3]--
0.0453,-genome--bridge--[1]--
0.0432,-genome--egdirb--[6]--
0.0429,--[6]--gatc--egdirb--genome-
0.0425,-genome--bridge--gatc--[5]--
0.0422,-genome--egdirb--genome--bridge--genome-
0.042,-genome--gatc--egdirb--blunt-
0.0414,-genome--blunt--gac--genome-
0.0406,-bridge--gatc--[6]--egdirb--genome-
0.0405,-genome--egdirb--genome--gatc--egdirb--genome-
0.0396,-genome--bridge--gatc--[3]--
0.0392,-genome--bridge--gatc--[4]--
0.0381,-genome--egdirb--genome--bridge--gatc--egdirb--genome-
0.0377,-genome--bridge--genome--bridge--gatc--egdirb--genome-
0.0376,-genome--bridge--gatc--[1]--
0.0358,-genome--bridge--gatc--[2]--
0.0357,-bridge--gatc--genome--egdirb-
0.0354,--[1]--bridge--genome-
0.0354,-genome--bridge--genome--bridge--gatc--genome-
0.035,-genome--egdirb--[1]--tnulb--genome-
0.0344,-genome--egdirb--genome--bridge--gatc--genome-
0.0343,-genome--bridge--gatc--egdirb--genome--egdirb--genome-
0.0342,-genome--bridge--gatc--genome--tnulb--genome-
0.0342,-genome--bridge--genome--blunt--genome-
0.0339,-tnulb--genome--blunt--genome-
0.0336,-genome--bridge--gatc-
0.0329,-genome--bridge--genome--gatc--egdirb--genome-
0.0327,-genome--egdirb--[8]--
0.0319,-genome--bridge--gatc--genome--blunt--genome-
0.0318,-genome--egdirb--[3]--
0.0318,-genome--bridge--gatc--egdirb--genome--blunt-
0.0315,-genome--egdirb--[9]--
0.0312,-genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.0307,-genome--tnulb--genome--bridge--genome-
0.0306,-genome--bridge--gatc--[7]--
0.0303,-genome--egdirb--[10]--
0.0299,--[6]--bridge--gatc--genome-
0.0297,-genome--blunt--[1]--bridge--genome-
0.0297,-bridge--genome--gatc--egdirb-
0.0295,-genome--bridge--gatc--tnulb-
0.0294,-genome--egdirb--[7]--
0.0293,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.0292,-genome--tnulb--genome--bridge--gatc--genome-
0.0292,-genome--egdirb--[4]--
0.0292,-genome--tnulb--genome--egdirb--genome-
0.0292,-genome--egdirb--[5]--
0.029,-genome--blunt--gatc--egdirb--genome-
0.029,-genome--egdirb--[11]--
0.0288,-genome--bridge--gatc--egdirb--genome--bridge--genome-
0.0287,-genome--blunt--genome--bridge--gatc--genome-
0.0285,-genome--bridge--[11]--
0.028,-genome--bridge--gatc--genome--blunt-
0.0273,-genome--bridge--gatc--egdirb--[1]--
0.0267,-genome--gtc--tnulb--genome-
0.0267,--[9]--bridge--genome-
0.0258,-genome--bridge--[10]--
0.0258,-tnulb--genome--tnulb--genome-
0.0257,-genome--bridge--gatc--egdirb--genome--blunt--genome-
0.0254,-genome--bridge--[4]--
0.0253,-genome--blunt--genome--bridge--gatc--egdirb--genome-
0.025,--[10]--bridge--genome-
0.0248,--[4]--bridge--genome-
0.0243,-genome--bridge--gatc--egdirb--[2]--
0.0241,-genome--blunt--[1]--bridge--gatc--genome-
0.0238,-genome--bridge--gatc--egdirb--genome--tnulb--genome-
0.0235,-genome--blunt--genome--gatc--egdirb--genome-
0.0235,-genome--bridge--[6]--
0.0234,--[1]--bridge--gatc--genome-
0.0229,-genome--blunt--gac--tnulb--genome-
0.0229,-genome--egdirb--genome--blunt--genome-
0.0229,-genome--bridge--[9]--
0.0222,-genome--tnulb--genome--gatc--egdirb--genome-
0.0222,-genome--egdirb--genome--blunt-
0.022,-bridge--genome--tnulb-
0.0219,-genome--bridge--genome--blunt-
0.0217,-genome--bridge--gatc--[8]--
0.0217,-genome--bridge--[8]--
0.0216,--[10]--tnulb--genome-
0.0215,-genome--bridge--[3]--egdirb-
0.0214,-genome--bridge--[5]--
0.0214,-bridge--genome--blunt--genome--egdirb--genome-
0.0213,-genome--bridge--[7]--
0.0213,-genome--gatc--egdirb--[6]--
0.0212,--[1]--egdirb--genome-
0.021,--[3]--bridge--genome-
0.0204,--[5]--bridge--genome-
0.0204,-genome--bridge--gatc--egdirb--[11]--
0.0201,--[11]--bridge--genome-
0.02,-bridge--gatc--egdirb--genome--egdirb--genome-
0.0197,-blunt--gac--genome-
0.0196,--[9]--bridge--gatc--genome-
0.0196,-genome--gatc--egdirb--[1]--tnulb--genome-
0.0194,--[4]--egdirb--genome-
0.019,--[7]--bridge--genome-
0.019,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0189,-bridge--[4]--egdirb--genome-
0.0188,-genome--bridge--gatc--egdirb--[6]--
0.0187,-genome--bridge--[6]--gatc--egdirb-
0.0187,-genome--bridge--gatc--[11]--
0.0184,-genome--blunt--[10]--
0.0182,--[2]--egdirb--genome-
0.0181,-genome--bridge--[3]--egdirb--genome-
0.018,-genome--bridge--gatc--egdirb--[8]--
0.0179,-genome--bridge--gatc--egdirb--[10]--
0.0179,--[7]--gatc--egdirb--genome-
0.0178,-genome--gatc--egdirb--[8]--
0.0178,-genome--blunt--[2]--
0.0175,-genome--bridge--gatc--egdirb--[3]--
0.0174,-genome--tnulb--bridge--gatc--genome-
0.0173,--[8]--bridge--genome-
0.0173,-genome--bridge--gatc--egdirb--[5]--
0.0173,-genome--gatc--egdirb--[3]--
0.0172,-genome--gatc--egdirb--[10]--
0.0172,-genome--bridge--gatc--egdirb--[9]--
0.0172,-tnulb--bridge--gatc--egdirb--genome-
0.017,-genome--gatc--egdirb--genome--blunt-
0.0169,-genome--bridge--gatc--[10]--
0.0169,-bridge--gatc--egdirb--genome--tnulb--genome-
0.0169,-genome--gatc--egdirb--[5]--
0.0168,--[8]--bridge--gatc--genome-
0.0167,-genome--gatc--egdirb--[7]--
0.0166,-genome--blunt--[1]--
0.0165,-genome--blunt--[4]--egdirb--genome-
0.0163,-genome--bridge--gatc--egdirb--[4]--
0.0162,-bridge--gatc--genome--gatc--egdirb-
0.0162,-bridge--genome--bridge--genome--tnulb--genome-
0.0162,-genome--tnulb--genome--blunt--genome-
0.0153,--[11]--egdirb--genome-
0.0152,-genome--bridge--gatc--egdirb--[7]--
0.0151,--[10]--bridge--gatc--genome-
0.0151,-genome--tnulb--bridge--genome-
0.015,--[11]--bridge--gatc--genome-
0.0149,--[10]--egdirb--genome-
0.0149,-bridge--gatc--egdirb--genome--bridge--genome-
0.0148,--[5]--egdirb--genome-
0.0147,-genome--bridge--gatc--[9]--
0.0145,-genome--gatc--egdirb--[11]--
0.0145,--[7]--bridge--gatc--genome-
0.0144,--[9]--tnulb--genome-
0.0143,--[6]--egdirb--genome-
0.0141,-genome--gatc--egdirb--genome--egdirb--genome-
0.0141,--[11]--tnulb--genome-
0.014,-bridge--gatc--genome--tnulb-
0.0138,-genome--gatc--egdirb--[4]--
0.0137,--[5]--bridge--gatc--genome-
0.0137,-genome--gatc--egdirb--[9]--
0.0136,-genome--bridge--gatc--[6]--egdirb--genome-
0.0135,-bridge--gatc--egdirb--genome--blunt--genome-
0.0132,--[7]--tnulb--genome-
0.0132,-genome--blunt--[7]--
0.0131,-genome--blunt--[9]--
0.0129,-genome--blunt--[11]--
0.0128,-genome--gatc--egdirb--genome--bridge--genome-
0.0128,-genome--egdirb--blunt--genome-
0.0128,-genome--bridge--gatc--egdirb--blunt-
0.0125,-tnulb--genome--bridge--gatc--egdirb-
0.0125,--[9]--egdirb--genome-
0.0125,-genome--blunt--genome--tnulb--genome-
0.0125,-blunt--genome--egdirb-
0.0124,--[9]--blunt--genome-
0.0122,--[1]--tnulb--genome-
0.0121,-genome--bridge--genome--bridge--gatc--egdirb-
0.0118,--[2]--bridge--genome-
0.0116,-genome--blunt--genome--egdirb--genome--gatc--egdirb-
0.0116,-genome--blunt--genome--blunt--genome-
0.0115,--[3]--gatc--egdirb--genome-
0.0115,-genome--bridge--gatc--[5]--bridge--genome-
0.0112,-genome--egdirb--[10]--bridge--genome-
0.0111,--[1]--bridge--gatc--egdirb--genome-
0.0111,-genome--gatc--egdirb--genome--tnulb--genome-
0.0111,-genome--blunt--[8]--
0.0111,--[1]--gatc--egdirb--genome-
0.011,--[2]--gatc--egdirb--genome-
0.011,-genome--tnulb--genome--tnulb--genome-
0.011,-genome--blunt--[4]--
0.0109,--[4]--bridge--gatc--genome-
0.0109,-genome--tnulb--[1]--
0.0108,--[10]--blunt--genome-
0.0107,--[5]--gatc--egdirb--genome-
0.0107,-genome--blunt--[3]--
0.0106,-genome--gatc--egdirb--genome--blunt--genome-
0.0105,--[6]--blunt--genome-
0.0105,-genome--blunt--[6]--
0.0104,--[8]--tnulb--genome-
0.0103,--[1]--blunt--genome-
0.0101,-bridge--gatc--egdirb--genome--blunt-
0.01,-genome--bridge--gatc--egdirb--[1]--tnulb--genome-
0.01,-genome--blunt--gac--egdirb--genome-
