count,mask
0.033,-genome--egdirb--[9]--
0.033,--[10]--tnulb--genome-
0.033,--[5]--bridge--genome-
0.031,-genome--egdirb--genome--bridge--genome-
0.031,-bridge--gatc--egdirb--genome--tnulb--genome-
0.031,-genome--bridge--gatc--genome--egdirb--genome-
0.031,--[8]--egdirb--genome-
0.03,-bridge--[10]--egdirb--genome-
0.029,-genome--tnulb--genome--egdirb--genome-
0.028,--[11]--egdirb--genome-
0.028,-genome--egdirb--genome--blunt--genome-
0.027,-genome--egdirb--[7]--
0.027,--[1]--bridge--genome-
0.027,-genome--egdirb--genome--bridge--gatc--genome-
0.027,--[1]--tnulb--genome-
0.026,-genome--egdirb--[4]--
0.026,-bridge--genome--blunt--genome--egdirb--genome-
0.026,-genome--blunt--[1]--
0.025,-genome--tnulb--genome--bridge--genome-
0.025,--[7]--bridge--genome-
0.025,-genome--egdirb--[8]--
0.025,--[5]--bridge--gatc--genome-
0.025,--[7]--bridge--gatc--genome-
0.024,-genome--egdirb--[5]--
0.024,-genome--blunt-
0.024,--[6]--egdirb--genome-
0.024,--[1]--egdirb--genome-
0.023,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.023,-genome--bridge--genome--bridge--gatc--genome-
0.023,-genome--egdirb--[10]--
0.022,-genome--bridge--gatc--[9]--
0.022,--[6]--bridge--gatc--genome-
0.022,--[2]--blunt--genome-
0.022,--[11]--tnulb--genome-
0.022,-genome--blunt--[10]--
0.022,--[8]--tnulb--genome-
0.021,-genome--bridge--genome--bridge-
0.021,-genome--tnulb--genome--blunt--genome-
0.021,-genome--tnulb--genome--bridge--gatc--genome-
0.021,-bridge--gatc--[7]--egdirb--genome-
0.021,-genome--egdirb--[3]--
0.02,-bridge--gatc--egdirb--genome--blunt--genome--egdirb--genome-
0.02,--[9]--tnulb--genome-
0.02,-tnulb--genome--blunt--genome-
0.02,-genome--blunt--[3]--
0.02,--[9]--egdirb--genome-
0.02,-bridge--gtc--tnulb--genome-
0.02,-genome--tnulb--[2]--
0.019,-genome--tnulb--[1]--
0.019,--[4]--blunt--genome-
0.019,-genome--tnulb--[4]--
0.019,-genome--blunt--[2]--
0.019,-genome--blunt--[9]--
0.019,--[8]--bridge--genome-
0.019,-genome--bridge--genome--blunt--genome-
0.018,-genome--blunt--[4]--
0.018,-genome--blunt--genome--blunt--genome-
0.018,--[10]--egdirb--genome-
0.018,-genome--egdirb--genome--gatc--egdirb--genome-
0.018,-genome--egdirb--[6]--
0.018,-tnulb--genome--tnulb--genome-
0.018,-genome--bridge--gatc--[8]--
0.018,-genome--blunt--[5]--
0.018,--[11]--blunt--genome--egdirb--genome-
0.018,-genome--gatc--egdirb--genome--egdirb--genome-
0.017,--[9]--blunt--genome-
0.017,-genome--tnulb--[6]--
0.017,--[10]--bridge--genome-
0.017,-genome--bridge--genome--gatc--egdirb--genome-
0.017,-genome--blunt--gac--genome-
0.017,--[3]--bridge--genome-
0.017,-genome--bridge--gatc--genome--bridge--genome-
0.017,-genome--tnulb--[8]--
0.017,-genome--bridge--gatc--[10]--
0.017,-genome--tnulb--[3]--
0.017,-genome--bridge--genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.017,--[4]--tnulb--genome-
0.017,--[5]--blunt--genome-
0.016,--[5]--tnulb--genome-
0.016,-genome--bridge--gatc--genome--blunt--genome-
0.016,-genome--gatc--egdirb--[6]--
0.016,--[2]--tnulb--genome-
0.016,--[3]--tnulb--genome-
0.016,-genome--bridge--gatc--egdirb--[3]--egdirb--genome-
0.015,--[11]--bridge--genome-
0.015,-genome--blunt--genome--bridge--gatc--genome-
0.015,-genome--tnulb--[5]--
0.015,-genome--illumina--genome-
0.015,-blunt--gac--genome-
0.015,-genome--tnulb--[9]--
0.015,--[8]--bridge--gatc--genome-
0.015,-genome--tnulb--bridge--gatc--egdirb--genome-
0.015,--[3]--blunt--genome-
0.014,-genome--gatc--egdirb--genome--bridge--genome-
0.014,--[1]--bridge--gatc--genome-
0.014,-genome--tnulb--genome--tnulb--genome-
0.014,-genome--bridge--gatc--egdirb--blunt--genome-
0.014,-genome--bridge--gatc--genome--tnulb--genome-
0.014,-genome--blunt--[11]--
0.014,-genome--tnulb--genome--gatc--egdirb--genome-
0.014,-genome--blunt--genome--tnulb--genome-
0.014,-genome--blunt--genome--gatc--egdirb--genome-
0.014,-genome--gatc--egdirb--genome--blunt--genome-
0.013,-genome--bridge--genome--bridge--gatc--[2]--
0.013,-genome--gatc--egdirb--[4]--
0.013,--[6]--gatc--egdirb--genome--bridge--genome-
0.013,-genome--gatc--egdirb--[10]--
0.013,-genome--blunt--[8]--
0.013,--[2]--bridge--genome--bridge--gatc--egdirb--genome-
0.013,-genome--gatc--egdirb--[9]--
0.013,-genome--bridge--gatc--[5]--bridge--genome-
0.013,-genome--bridge--gatc--egdirb--genome--blunt--genome--egdirb--genome-
0.013,--[3]--bridge--gatc--genome-
0.013,-genome--bridge--genome--bridge--[2]--
0.013,-genome--bridge--gatc--[7]--
0.013,-genome--bridge--genome--bridge--[1]--
0.013,--[1]--blunt--genome-
0.013,-bridge--gatc--egdirb--blunt--genome-
0.012,--[4]--bridge--genome-
0.012,-genome--tnulb-
0.012,-genome--gatc--egdirb--[5]--
0.012,-genome--bridge--[7]--bridge--gatc--egdirb--genome-
0.012,--[8]--blunt--genome-
0.012,-tnulb--genome--bridge--gatc--genome-
0.012,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.012,-genome--bridge--gatc--[11]--
0.012,--[10]--blunt--genome--bridge--genome-
0.012,--[2]--blunt--genome--egdirb--genome-
0.012,-genome--tnulb--[7]--
0.012,-genome--tnulb--genome--bridge-
0.011,-genome--bridge--genome--tnulb--[11]--
0.011,--[6]--blunt--genome-
0.011,-genome--blunt--[7]--
0.011,-genome--gatc--egdirb--[8]--
0.011,-genome--bridge--genome--bridge--gatc--[6]--
0.011,-genome--bridge--genome--tnulb--[2]--
0.011,--[7]--bridge--genome--tnulb--genome-
0.011,-genome--bridge--genome--tnulb--[9]--
0.011,-egdirb--genome--egdirb--genome-
0.011,-genome--blunt--[6]--
0.011,-bridge--genome--bridge--genome--tnulb--genome-
0.011,-genome--bridge--[3]--egdirb--genome-
0.011,-genome--tnulb--[10]--
0.011,--[7]--blunt--genome-
0.011,-genome--egdirb--genome--bridge--gatc--egdirb--[1]--
0.011,-genome--bridge--gatc--egdirb--[7]--egdirb--genome-
0.01,-genome--bridge--genome--bridge--gatc--egdirb-
0.01,-bridge--gatc--egdirb--genome--bridge--genome--tnulb--genome-
0.01,-genome--bridge--genome--tnulb--[10]--
0.01,-genome--bridge--genome--tnulb--[8]--
0.01,-genome--bridge--[3]--bridge--gatc--egdirb--genome-
0.01,-genome--bridge--genome--bridge--gatc-
0.01,-genome--egdirb--genome--bridge--gatc--[4]--
0.01,-genome--bridge--gatc--egdirb--[6]--egdirb--genome-
0.01,--[8]--gatc--egdirb--genome-
0.01,-genome--gatc--egdirb--[11]--
0.01,-genome--egdirb--genome--bridge--[3]--
0.01,--[7]--egdirb--genome--bridge--gatc--egdirb--genome-
0.01,-genome--egdirb--genome--bridge--[2]--
