count,mask
0.0596,-genome--egdirb--illumina--[9]--
0.0594,-genome--bridge--[4]--egdirb--genome-
0.0588,-genome--egdirb--illumina--[3]--
0.0588,-genome--blunt--genome--bridge--genome-
0.0587,-bridge--genome--bridge--genome--illumina--genome-
0.0585,-genome--bridge--gatc--tnulb--genome--illumina--genome-
0.0582,-tnulb--genome--bridge--genome-
0.0581,-genome--gatc--egdirb--[5]--
0.0581,-genome--egdirb--illumina--[10]--
0.0581,-genome--egdirb--illumina--[7]--
0.0576,-bridge--genome--blunt--illumina--genome-
0.0573,-bridge--genome--illumina--[3]--
0.057,-bridge--genome--illumina--[7]--
0.0563,-bridge--genome--illumina-
0.0557,-bridge--genome--illumina--[8]--
0.0556,-bridge--genome--illumina--[5]--
0.0548,-bridge--gatc--genome--blunt--illumina--genome-
0.0545,-tnulb--genome--egdirb--genome-
0.0545,-bridge--gatc--genome--illumina--[9]--
0.0544,-egdirb--genome-
0.0544,-bridge--genome--illumina--[6]--
0.0537,-bridge--genome--illumina--[9]--
0.0537,-genome--bridge--gatc--genome--bridge--genome-
0.0534,-bridge--genome--illumina--[4]--
0.0532,-genome--bridge--genome--bridge--genome-
0.053,-bridge--gatc--genome--illumina--[8]--
0.0529,-bridge--gatc--genome--tnulb--genome--illumina--genome-
0.0528,-genome--gatc--egdirb--illumina--[8]--
0.0526,-tnulb--genome--gatc--egdirb--illumina--genome-
0.0523,-genome--bridge--genome--egdirb--illumina--genome-
0.0516,-bridge--genome--illumina--[1]--
0.0516,-bridge--gatc--genome--illumina--[7]--
0.0514,-bridge--gatc--genome--illumina--[11]--
0.0514,-bridge--gatc--genome--illumina--[6]--
0.0506,-genome--gatc--egdirb--illumina--[1]--
0.0505,-bridge--genome--illumina--[10]--
0.0505,-bridge--gatc--genome--illumina-
0.0503,-bridge--gatc--genome--illumina--[3]--
0.0497,-genome--egdirb--genome--tnulb--genome-
0.0496,-bridge--genome--illumina--[11]--
0.0496,-bridge--gatc--genome--illumina--[5]--
0.0496,-bridge--genome--illumina--[2]--
0.0496,-genome--gatc--egdirb--illumina--[6]--
0.0495,-bridge--gatc--genome--illumina--[10]--
0.0494,-genome--egdirb--blunt--illumina--genome-
0.0494,-tnulb--bridge--gatc--genome--illumina--genome-
0.0492,-genome--gatc--egdirb--illumina--[3]--
0.0492,-genome--bridge--genome--egdirb--genome-
0.049,-genome--bridge--[1]--
0.0486,-bridge--gatc--genome--illumina--[2]--
0.0485,-bridge--genome--egdirb--genome--illumina--genome-
0.0476,-genome--gatc--egdirb--illumina--[2]--
0.0476,-genome--bridge--gatc--genome--egdirb--genome-
0.0469,-bridge--gatc--genome--illumina--[4]--
0.0464,-genome--tnulb--genome--egdirb--illumina--genome-
0.0462,-bridge--gatc--genome--illumina--[1]--
0.0461,-genome--bridge--[2]--
0.0451,-genome--gatc--egdirb--illumina--[10]--
0.0451,-genome--blunt--genome--gatc--egdirb--illumina--genome-
0.0447,-genome--bridge--[3]--
0.0446,-genome--gatc--egdirb--illumina--[7]--
0.0446,-genome--gatc--egdirb--illumina--[9]--
0.0445,-genome--gatc--egdirb--illumina--[4]--
0.0443,-genome--egdirb--genome--egdirb--genome-
0.0443,-genome--gatc--egdirb--illumina--[11]--
0.0439,-genome--gatc--egdirb--illumina-
0.0434,-genome--gatc--egdirb--illumina--[5]--
0.043,-genome--bridge-
0.0412,-bridge--genome--blunt--genome--illumina--genome-
0.0406,-genome--egdirb--genome--gatc--egdirb--genome-
0.0405,-bridge--gatc--genome--blunt--genome--illumina--genome-
0.04,-genome--bridge--gatc--egdirb--genome--illumina--[2]--
0.0396,-tnulb--bridge--genome--illumina--genome-
0.0391,-tnulb--genome--gatc--egdirb--genome-
0.039,-genome--bridge--gatc--egdirb--genome--illumina--[7]--
0.0388,-genome--gatc--egdirb--blunt--illumina--genome-
0.0386,-genome--bridge--gatc--egdirb--genome--illumina--[1]--
0.0382,-genome--blunt--genome--egdirb--illumina--genome-
0.0381,-genome--egdirb--genome--bridge--gatc--egdirb--genome-
0.038,-bridge--genome--tnulb--genome--illumina--genome-
0.0379,-genome--bridge--genome--bridge--gatc--egdirb--genome-
0.0378,-genome--tnulb--genome--gatc--egdirb--illumina--genome-
0.0373,-genome--bridge--gatc--[6]--
0.0373,-genome--bridge--genome--bridge--gatc--genome-
0.0371,-genome--bridge--gatc--egdirb--genome--illumina--[8]--
0.0369,-genome--bridge--gatc--egdirb--genome--illumina-
0.0366,-genome--bridge--gatc--egdirb--genome--illumina--[5]--
0.0366,-genome--bridge--gatc--genome--tnulb--genome-
0.0362,-genome--egdirb--genome--bridge--genome-
0.0361,-bridge--gatc--tnulb--genome--illumina--genome-
0.0358,-genome--bridge--gatc--genome--blunt--genome-
0.0355,-genome--blunt--gac--genome-
0.0355,-genome--bridge--gatc--[5]--
0.0352,-genome--bridge--gatc--egdirb--genome--illumina--[6]--
0.035,-genome--bridge--gatc--egdirb--genome--bridge--genome-
0.0349,-genome--bridge--gatc--egdirb--genome--illumina--[4]--
0.0349,-genome--bridge--gatc--egdirb--genome--illumina--[11]--
0.0348,-genome--bridge--gatc--egdirb--genome--egdirb--genome-
0.0348,-genome--bridge--gatc--egdirb--genome--illumina--[3]--
0.0346,-genome--bridge--gatc--egdirb--genome--blunt--illumina--genome-
0.0344,-tnulb--genome--bridge--gatc--egdirb--genome--illumina--genome-
0.0342,--[6]--bridge--genome-
0.0341,-genome--bridge--gatc--genome--illumina--[11]--
0.0338,-genome--bridge--gatc--[4]--
0.033,-genome--bridge--gatc--egdirb--genome--illumina--[9]--
0.0329,-genome--bridge--genome--gatc--egdirb--genome-
0.0329,-genome--bridge--gatc--genome--illumina--[1]--
0.0328,-genome--bridge--gatc--egdirb--genome--blunt--genome-
0.0322,-bridge--gatc--tnulb--genome-
0.032,-genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.0319,-genome--bridge--gatc--[1]--
0.0318,-genome--bridge--gatc--egdirb--genome--illumina--[10]--
0.0314,-genome--bridge--gatc--genome--illumina--[4]--
0.0314,-genome--bridge--gatc--genome--illumina--[2]--
0.0312,-genome--blunt--genome--bridge--gatc--egdirb--genome-
0.0311,-genome--egdirb--genome--bridge--gatc--genome-
0.031,-genome--bridge--gatc--genome--illumina--[8]--
0.031,-genome--bridge--gatc--[3]--
0.0308,-genome--bridge--gatc--genome--illumina--[3]--
0.0307,-genome--bridge--gatc--genome--illumina--[7]--
0.0306,-genome--bridge--gatc--genome--illumina--[9]--
0.0305,-genome--bridge--gatc-
0.0305,-genome--tnulb--genome--egdirb--genome-
0.0301,-genome--bridge--gatc--genome--illumina--[10]--
0.0298,-genome--bridge--gatc--[2]--
0.0296,-bridge--genome--egdirb--illumina--genome-
0.0294,-genome--bridge--gatc--genome--illumina--[5]--
0.0293,-genome--bridge--genome--blunt--genome-
0.0288,-genome--bridge--gatc--egdirb--genome--tnulb--genome-
0.0283,-bridge--gatc--[6]--egdirb--genome-
0.027,-genome--blunt--genome--bridge--gatc--genome-
0.0269,-tnulb--genome--bridge--gatc--genome--illumina--genome-
0.0267,-genome--egdirb--[10]--
0.0266,-genome--blunt--genome--gatc--egdirb--genome-
0.0266,-genome--bridge--gatc--genome--illumina--[6]--
0.0266,-genome--bridge--genome--illumina--[7]--
0.0265,-genome--bridge--gatc--genome--illumina-
0.0257,-genome--bridge--gatc--[6]--illumina--genome-
0.0256,-genome--tnulb--genome--bridge--gatc--genome-
0.0254,-genome--bridge--gatc--egdirb--[9]--
0.0254,-genome--blunt--gatc--egdirb--illumina--genome-
0.0248,-genome--bridge--genome--illumina--[8]--
0.0248,-genome--tnulb--genome--bridge--genome-
0.0247,-genome--bridge--gatc--genome--blunt--illumina--genome-
0.0245,-genome--bridge--genome--illumina-
0.0241,-genome--egdirb--[11]--
0.0237,-genome--blunt--gatc--egdirb--genome-
0.0233,-genome--tnulb--genome--gatc--egdirb--genome-
0.0233,-genome--bridge--genome--illumina--[2]--
0.0233,-genome--bridge--gatc--egdirb--[8]--
0.0231,-genome--gatc--egdirb--genome--illumina--[3]--
0.0231,-genome--bridge--[4]--egdirb--genome--illumina--genome-
0.023,-genome--bridge--gatc--egdirb-
0.023,--[6]--gatc--egdirb--genome-
0.0229,-genome--bridge--genome--illumina--[3]--
0.0227,-genome--gatc--egdirb--genome--illumina--[11]--
0.0226,-genome--gtc--tnulb--genome-
0.0226,-genome--egdirb--genome--illumina--[4]--
0.0225,-genome--bridge--genome--illumina--[1]--
0.0225,-genome--gatc--egdirb--genome--illumina--[2]--
0.0224,-genome--egdirb--genome--illumina--[3]--
0.0222,-genome--gatc--egdirb--genome--illumina--[7]--
0.022,-genome--gatc--egdirb--genome--illumina--[6]--
0.022,-genome--bridge--gatc--egdirb--[4]--
0.0219,-genome--gatc--egdirb--genome--illumina--[4]--
0.0219,-genome--bridge--gatc--egdirb--[5]--
0.0218,-genome--bridge--genome--illumina--[11]--
0.0216,-tnulb--genome--blunt--genome-
0.0216,-genome--gatc--egdirb--genome--illumina--[10]--
0.0215,-genome--egdirb--genome--illumina--[1]--
0.0214,-genome--egdirb--genome--illumina--[8]--
0.0213,-tnulb--genome--tnulb--genome-
0.0211,-genome--egdirb--genome--illumina--[9]--
0.0211,--[2]--egdirb--genome-
0.0211,-genome--egdirb--genome--illumina--[5]--
0.021,-genome--gatc--egdirb--genome--illumina--[5]--
0.0209,-genome--egdirb--genome--illumina--[6]--
0.0208,-genome--gatc--egdirb--genome--illumina--[1]--
0.0208,-genome--egdirb--genome--illumina--[2]--
0.0207,-genome--bridge--gatc--egdirb--[7]--
0.0207,-genome--gatc--egdirb--genome--illumina-
0.0205,-genome--bridge--genome--illumina--[5]--
0.0204,--[6]--bridge--gatc--genome-
0.0204,-genome--bridge--gatc--egdirb--[2]--
0.0202,-tnulb--genome--gatc--egdirb--genome--illumina--genome-
0.02,-genome--bridge--gatc--genome--bridge--genome--illumina--genome-
0.0199,-genome--bridge--gatc--egdirb--[3]--
0.0199,-genome--bridge--genome--illumina--[4]--
0.0198,-genome--gatc--egdirb--genome--illumina--[9]--
0.0198,-genome--bridge--gatc--egdirb--[1]--
0.0198,-genome--gatc--egdirb--genome--egdirb--genome-
0.0196,-genome--gatc--egdirb--genome--illumina--[8]--
0.0194,-bridge--genome--blunt--genome--egdirb--genome-
0.0194,-genome--bridge--[10]--
0.0193,-tnulb--genome--egdirb--genome--illumina--genome-
0.0192,-genome--bridge--gatc--egdirb--[6]--
0.0192,-genome--bridge--[5]--
0.0192,-genome--bridge--genome--illumina--[9]--
0.0191,-genome--egdirb--genome--illumina--[7]--
0.019,-genome--egdirb--genome--illumina--[11]--
0.0189,-genome--bridge--gatc--egdirb--[10]--
0.0189,-genome--bridge--[7]--
0.0189,-genome--bridge--genome--illumina--[6]--
0.0189,-genome--bridge--genome--illumina--[10]--
0.0188,-genome--egdirb--genome--blunt--genome-
0.0188,--[6]--gatc--egdirb--genome--illumina--genome-
0.0186,-genome--egdirb--genome--illumina--[10]--
0.0183,-genome--bridge--[6]--gatc--egdirb--illumina--genome-
0.0183,--[10]--bridge--genome-
0.0183,-genome--gatc--egdirb--[10]--
0.0182,-genome--bridge--[9]--
0.0182,-genome--egdirb--genome--illumina-
0.0182,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.0181,-bridge--gatc--[6]--egdirb--genome--illumina--genome-
0.018,-genome--gatc--egdirb--genome--blunt--illumina--genome-
0.018,-genome--bridge--[4]--
0.0178,-genome--blunt--gac--tnulb--genome-
0.0177,-genome--gatc--egdirb--[11]--
0.0177,-genome--bridge--[6]--
0.0175,-genome--bridge--[8]--
0.0173,--[4]--bridge--genome-
0.0171,-genome--gatc--egdirb--genome--bridge--genome-
0.017,-tnulb--genome--bridge--genome--illumina--genome-
0.0167,-genome--blunt--[1]--bridge--gatc--genome-
0.0164,--[9]--bridge--genome-
0.0163,-genome--bridge--[11]--
0.0161,--[10]--tnulb--genome-
0.0159,-genome--bridge--genome--blunt--illumina--genome-
0.0159,--[6]--egdirb--genome-
0.0157,--[7]--bridge--gatc--genome-
0.0157,-genome--gatc--egdirb--genome--tnulb--genome-
0.0157,-blunt--gac--genome-
0.0156,-genome--bridge--gatc--genome--egdirb--genome--illumina--genome-
0.0154,-genome--egdirb--genome--gatc--egdirb--genome--illumina--genome-
0.0154,-genome--blunt--[4]--egdirb--genome-
0.0154,-genome--bridge--gatc--[6]--egdirb--genome-
0.0153,--[7]--bridge--genome-
0.0152,--[11]--bridge--genome-
0.0152,-genome--bridge--gatc--egdirb--[11]--
0.0151,-genome--egdirb--genome--blunt--illumina--genome-
0.0151,--[11]--bridge--gatc--genome-
0.015,-genome--bridge--gatc--[11]--
0.015,--[8]--bridge--gatc--genome-
0.0148,-genome--bridge--[6]--gatc--egdirb--genome-
0.0147,-genome--gatc--egdirb--genome--blunt--genome-
0.0144,--[1]--bridge--genome-
0.0143,-genome--tnulb--bridge--gatc--genome-
0.014,-genome--bridge--[3]--egdirb--genome-
0.014,-genome--bridge--gatc--[10]--
0.0139,-genome--bridge--gatc--[8]--
0.0138,--[1]--tnulb--genome-
0.0137,-genome--tnulb--genome--blunt--genome-
0.0137,--[9]--bridge--gatc--genome-
0.0137,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0137,-genome--egdirb--[1]--tnulb--genome-
0.0136,-genome--egdirb--[6]--illumina--genome-
0.0136,--[4]--egdirb--genome-
0.0134,--[5]--bridge--genome-
0.0134,--[5]--egdirb--genome-
0.0132,-genome--blunt--gatc--egdirb--genome--illumina--genome-
0.0132,--[10]--egdirb--genome-
0.0131,--[11]--egdirb--genome-
0.013,-genome--bridge--gatc--[7]--
0.0127,-genome--gatc--egdirb--[1]--tnulb--genome-
0.0127,-genome--bridge--genome--tnulb--genome--illumina--genome-
0.0124,-genome--bridge--gatc--[9]--
0.0122,-genome--egdirb--genome--egdirb--genome--illumina--genome-
0.0122,--[8]--bridge--genome-
0.0121,-genome--bridge--genome--gatc--egdirb--genome--illumina--genome-
0.0121,--[9]--tnulb--genome-
0.0121,-genome--blunt--[1]--bridge--genome-
0.012,-genome--blunt--[2]--
0.012,--[10]--bridge--gatc--genome-
0.0119,-bridge--genome--bridge--genome--tnulb--genome-
0.0119,-genome--blunt--[1]--
0.0119,-genome--bridge--illumina--genome-
0.0119,-genome--blunt--genome--egdirb--genome--illumina--genome-
0.0118,-genome--blunt--[9]--
0.0117,-genome--blunt--[10]--
0.0116,-genome--bridge--gatc--genome--tnulb--genome--illumina--genome-
0.0116,-genome--blunt--[4]--
0.0115,-genome--bridge--genome--bridge--genome--illumina--genome-
0.0114,-genome--egdirb--genome--bridge--gatc--egdirb--genome--illumina--genome-
0.0112,-genome--blunt--[6]--
0.0112,-genome--blunt--[7]--
0.0111,-bridge--gatc--genome--egdirb--illumina--genome-
0.0111,-genome--blunt--[8]--
0.011,-genome--bridge--genome--bridge--gatc--egdirb--genome--illumina--genome-
0.0109,--[1]--egdirb--genome-
0.0108,-genome--blunt--[5]--
0.0108,-blunt--[4]--egdirb--genome--illumina--genome-
0.0108,-bridge--[4]--egdirb--genome-
0.0107,-genome--blunt--genome--blunt--genome-
0.0106,-bridge--genome--tnulb--illumina--genome-
0.0106,-egdirb--genome--illumina--genome-
0.0106,-genome--bridge--gatc--egdirb--blunt--illumina--genome-
0.0105,-genome--blunt-
0.0105,-genome--bridge--genome--egdirb--genome--illumina--genome-
0.0103,--[6]--bridge--genome--illumina--genome-
0.0103,-genome--bridge--gatc--egdirb--genome--egdirb--genome--illumina--genome-
0.0103,--[3]--egdirb--genome-
0.0103,-bridge--genome--gatc--egdirb--illumina--genome-
0.0102,-genome--blunt--genome--tnulb--genome-
0.0101,-genome--bridge--gatc--[7]--illumina--genome-
0.0101,-tnulb--bridge--gatc--egdirb--genome-
0.01,-genome--tnulb--bridge--genome-
0.01,-genome--bridge--[3]--egdirb--illumina--genome-
